event_id,roi_ustrip_min,roi_ustrip_max,roi_vstrip_min,roi_vstrip_max,roi_u_size,roi_v_size,roi_uv_size_sum,roi_2d_size,roi_max_width,ML_success,CURRENT_success
8490,1637.0,1787.0,1571.0,1783.0,151.0,213.0,364.0,32163.0,213.0,True,True
8494,1514.0,1664.0,1514.0,1726.0,151.0,213.0,364.0,32163.0,213.0,False,False
8496,1049.0,1199.0,1069.0,1281.0,151.0,213.0,364.0,32163.0,213.0,True,True
8506,1581.0,1731.0,1590.0,1803.0,151.0,214.0,365.0,32314.0,214.0,False,False
8507,910.0,1060.0,821.0,1033.0,151.0,213.0,364.0,32163.0,213.0,True,True
8508,1930.0,2080.0,1887.0,2099.0,151.0,213.0,364.0,32163.0,213.0,False,False
8513,273.0,651.0,231.0,922.0,379.0,692.0,1071.0,262268.0,692.0,True,True
8517,1483.0,1696.0,1481.0,2003.0,214.0,523.0,737.0,111922.0,523.0,True,True
8518,2309.0,2459.0,1760.0,1972.0,151.0,213.0,364.0,32163.0,213.0,True,False
8522,2138.0,2288.0,2070.0,2282.0,151.0,213.0,364.0,32163.0,213.0,True,True
8526,2622.0,2772.0,2273.0,2485.0,151.0,213.0,364.0,32163.0,213.0,True,True
8532,3277.0,3427.0,2950.0,3162.0,151.0,213.0,364.0,32163.0,213.0,True,True
8534,2527.0,2677.0,2051.0,2263.0,151.0,213.0,364.0,32163.0,213.0,False,False
8537,1301.0,1451.0,1341.0,1554.0,151.0,214.0,365.0,32314.0,214.0,True,True
8539,2352.0,2502.0,1732.0,1944.0,151.0,213.0,364.0,32163.0,213.0,False,True
8541,2958.0,3231.0,2685.0,3056.0,274.0,372.0,646.0,101928.0,372.0,True,True
8542,1854.0,2004.0,1604.0,1816.0,151.0,213.0,364.0,32163.0,213.0,True,False
8547,3020.0,3170.0,2619.0,2831.0,151.0,213.0,364.0,32163.0,213.0,True,True
8548,1132.0,1282.0,873.0,1085.0,151.0,213.0,364.0,32163.0,213.0,True,False
8550,2941.0,3091.0,2478.0,2690.0,151.0,213.0,364.0,32163.0,213.0,True,True
8551,3308.0,3458.0,2870.0,3082.0,151.0,213.0,364.0,32163.0,213.0,True,True
8559,321.0,692.0,298.0,979.0,372.0,682.0,1054.0,253704.0,682.0,True,True
8565,1599.0,1749.0,1397.0,1609.0,151.0,213.0,364.0,32163.0,213.0,False,False
8567,628.0,778.0,799.0,1012.0,151.0,214.0,365.0,32314.0,214.0,True,False
8571,2121.0,2271.0,1649.0,1861.0,151.0,213.0,364.0,32163.0,213.0,True,True
8574,2270.0,2420.0,2054.0,2266.0,151.0,213.0,364.0,32163.0,213.0,True,True
8578,1032.0,1298.0,1144.0,1707.0,267.0,564.0,831.0,150588.0,564.0,True,False
8583,1913.0,2063.0,1562.0,1774.0,151.0,213.0,364.0,32163.0,213.0,True,False
8587,3532.0,3682.0,2932.0,3145.0,151.0,214.0,365.0,32314.0,214.0,True,False
8588,991.0,1141.0,745.0,957.0,151.0,213.0,364.0,32163.0,213.0,False,True
8589,680.0,830.0,830.0,1042.0,151.0,213.0,364.0,32163.0,213.0,True,True
8590,448.0,780.0,744.0,1355.0,333.0,612.0,945.0,203796.0,612.0,True,True
8593,1277.0,1427.0,1499.0,1711.0,151.0,213.0,364.0,32163.0,213.0,True,True
8605,1307.0,1457.0,1196.0,1408.0,151.0,213.0,364.0,32163.0,213.0,True,False
8607,2673.0,2823.0,2386.0,2598.0,151.0,213.0,364.0,32163.0,213.0,True,False
8608,1068.0,1329.0,1186.0,1744.0,262.0,559.0,821.0,146458.0,559.0,True,True
8622,2816.0,2966.0,2537.0,2749.0,151.0,213.0,364.0,32163.0,213.0,True,True
8624,3296.0,3446.0,2421.0,2634.0,151.0,214.0,365.0,32314.0,214.0,True,True
8625,1001.0,1151.0,1196.0,1408.0,151.0,213.0,364.0,32163.0,213.0,True,False
8635,538.0,688.0,626.0,838.0,151.0,213.0,364.0,32163.0,213.0,True,True
8637,2339.0,2489.0,2184.0,2396.0,151.0,213.0,364.0,32163.0,213.0,True,False
8639,1835.0,2008.0,1666.0,2165.0,174.0,500.0,674.0,87000.0,500.0,True,True
8644,2660.0,2810.0,2354.0,2567.0,151.0,214.0,365.0,32314.0,214.0,True,False
8651,824.0,974.0,1097.0,1309.0,151.0,213.0,364.0,32163.0,213.0,True,True
8653,1067.0,1217.0,733.0,945.0,151.0,213.0,364.0,32163.0,213.0,True,True
8654,1544.0,1694.0,1461.0,1673.0,151.0,213.0,364.0,32163.0,213.0,True,True
8658,2297.0,2447.0,2152.0,2365.0,151.0,214.0,365.0,32314.0,214.0,True,False
8661,1907.0,2057.0,1746.0,1958.0,151.0,213.0,364.0,32163.0,213.0,True,False
8665,815.0,965.0,734.0,946.0,151.0,213.0,364.0,32163.0,213.0,True,True
8669,949.0,1099.0,906.0,1118.0,151.0,213.0,364.0,32163.0,213.0,True,False
8673,2372.0,2522.0,1712.0,1925.0,151.0,214.0,365.0,32314.0,214.0,True,True
8677,2096.0,2246.0,1645.0,1858.0,151.0,214.0,365.0,32314.0,214.0,True,False
8679,1624.0,1774.0,1215.0,1427.0,151.0,213.0,364.0,32163.0,213.0,True,True
8683,2976.0,3126.0,2425.0,2637.0,151.0,213.0,364.0,32163.0,213.0,True,False
8685,1975.0,2125.0,1846.0,2058.0,151.0,213.0,364.0,32163.0,213.0,True,True
8686,3049.0,3199.0,2242.0,2454.0,151.0,213.0,364.0,32163.0,213.0,False,True
8690,817.0,1110.0,948.0,1537.0,294.0,590.0,884.0,173460.0,590.0,True,True
8691,2272.0,2422.0,1955.0,2167.0,151.0,213.0,364.0,32163.0,213.0,True,False
8693,915.0,1065.0,1077.0,1289.0,151.0,213.0,364.0,32163.0,213.0,True,True
8694,2208.0,2358.0,1987.0,2199.0,151.0,213.0,364.0,32163.0,213.0,True,True
8695,1164.0,1314.0,1091.0,1303.0,151.0,213.0,364.0,32163.0,213.0,True,False
8696,2921.0,3071.0,2458.0,2670.0,151.0,213.0,364.0,32163.0,213.0,True,True
8697,2789.0,2939.0,1965.0,2177.0,151.0,213.0,364.0,32163.0,213.0,True,False
8698,3527.0,3882.0,2930.0,3261.0,356.0,332.0,688.0,118192.0,356.0,True,True
8701,2852.0,3002.0,2116.0,2328.0,151.0,213.0,364.0,32163.0,213.0,True,False
8706,2041.0,2191.0,1647.0,1859.0,151.0,213.0,364.0,32163.0,213.0,True,True
8709,3244.0,3394.0,2763.0,2975.0,151.0,213.0,364.0,32163.0,213.0,True,False
8710,3170.0,3320.0,2428.0,2640.0,151.0,213.0,364.0,32163.0,213.0,True,False
8721,3523.0,3673.0,2888.0,3101.0,151.0,214.0,365.0,32314.0,214.0,True,True
8722,739.0,1050.0,727.0,1349.0,312.0,623.0,935.0,194376.0,623.0,True,True
8723,1788.0,1938.0,1470.0,1682.0,151.0,213.0,364.0,32163.0,213.0,True,False
8728,2276.0,2426.0,2073.0,2285.0,151.0,213.0,364.0,32163.0,213.0,True,True
