event_id blob_id cy cx iy ix y_strip x_strip area real_area
3492 0 59.000000 29.500000 59 30 1684 1945 6 6
3493 0 54.466667 37.833333 54 38 3013 3416 30 30
3494 0 98.000000 46.000000 98 46 2007 2050 3 3
3495 0 73.500000 21.000000 74 21 2113 2422 2 2
3496 0 5.666667 12.333333 6 12 1820 1848 3 3
3496 1 39.777778 11.888889 40 12 1869 1848 9 9
3496 2 56.000000 12.000000 56 12 1904 1848 1 1
3496 3 81.000000 13.000000 81 13 1937 1849 1 1
3496 4 81.000000 37.000000 81 37 1937 1902 1 1
3496 5 114.000000 12.500000 114 12 2002 1848 4 4
3497 0 64.500000 45.000000 64 45 1818 1804 2 2
3498 0 51.397059 7.764706 51 8 2538 2918 68 68
3500 0 54.607143 16.017857 55 16 2789 2999 56 56
3501 0 50.054545 44.563636 50 45 2154 2848 55 55
3501 1 51.000000 57.000000 51 57 2155 2868 1 1
3501 2 76.500000 44.500000 76 44 2191 2847 2 2
3501 3 77.000000 57.000000 77 57 2192 2868 1 1
3501 4 79.000000 44.500000 79 44 2194 2847 2 2
3501 5 91.000000 45.000000 91 45 2215 2848 1 1
3501 6 99.000000 33.000000 99 33 2224 2836 1 1
3502 0 58.868852 26.918033 59 27 2438 2839 61 61
3503 0 24.363636 25.090909 24 25 1852 2055 11 11
3503 1 58.230769 24.576923 58 25 1897 2055 26 26
3504 0 73.000000 26.500000 73 26 1648 1720 6 6
3505 0 0.000000 48.000000 0 48 2556 3067 1 1
3505 1 0.000000 55.000000 0 55 2556 3095 3 3
3505 2 23.000000 27.000000 23 27 2614 3033 1 1
3505 3 23.000000 55.000000 23 55 2614 3095 1 1
3505 4 28.952381 47.619048 29 48 2620 3067 21 21
3505 5 28.500000 28.000000 28 28 2619 3034 6 6
3506 0 40.045455 58.090909 40 58 2702 3012 22 22
3506 1 56.000000 42.000000 56 42 2718 2985 1 1
3507 0 50.000000 36.000000 50 36 1528 1299 25 25
3508 0 73.500000 31.647059 74 32 2241 2531 34 34
3509 0 57.000000 30.000000 57 30 1710 1554 1 1
3509 1 69.000000 30.000000 69 30 1725 1554 1 1
3510 0 15.500000 18.000000 16 18 2917 3560 2 2
3510 1 35.000000 18.000000 35 18 2951 3560 1 1
3510 2 40.000000 18.000000 40 18 2956 3560 1 1
3510 3 53.000000 18.000000 53 18 2969 3560 1 1
3511 0 52.000000 17.000000 52 17 2638 3001 1 1
3511 1 84.526316 29.026316 85 29 2696 3016 38 38
3511 2 96.000000 28.666667 96 29 2707 3016 3 3
3511 3 95.500000 31.000000 96 31 2707 3018 2 2
3512 0 31.000000 43.000000 31 43 1134 1375 1 1
3512 1 31.000000 69.000000 31 69 1134 1404 1 1
3513 0 35.000000 56.500000 35 56 1240 1196 30 30
3514 0 74.500000 25.000000 74 25 2562 2833 6 6
3515 0 25.500000 66.500000 26 66 2119 2978 4 4
3515 1 48.000000 66.000000 48 66 2153 2978 1 1
3516 0 71.500000 0.000000 72 0 697 551 2 2
3517 0 84.000000 42.000000 84 42 2546 2804 1 1
3518 0 19.000000 23.000000 19 23 2196 2557 1 1
3518 1 30.857143 18.000000 31 18 2240 2543 14 14
3518 2 31.000000 23.000000 31 23 2240 2557 1 1
3518 3 54.000000 18.000000 54 18 2272 2543 1 1
3518 4 54.000000 24.000000 54 24 2272 2558 1 1
3518 5 72.000000 18.000000 72 18 2296 2543 1 1
3519 0 30.769231 32.461538 31 32 1801 1778 39 39
3519 1 38.777778 33.037037 39 33 1809 1779 27 27
3520 0 24.000000 47.000000 24 47 2626 2898 1 1
3520 1 47.500000 46.500000 48 46 2649 2897 16 16
3521 0 31.000000 57.000000 31 57 645 935 1 1
3521 1 42.000000 56.500000 42 56 672 934 6 6
3521 2 72.285714 44.000000 72 44 726 921 7 7
3521 3 71.875000 56.125000 72 56 726 934 8 8
3522 0 104.000000 56.000000 104 56 1176 1026 15 15
3523 0 56.542373 20.576271 57 21 2307 2636 59 59
3524 0 24.500000 33.000000 24 33 1456 1345 6 6
3525 0 52.500000 37.000000 52 37 1476 1797 2 2
3526 0 35.000000 15.000000 35 15 2776 3020 9 9
3526 1 51.000000 15.500000 51 16 2797 3021 2 2
3527 0 82.000000 34.000000 82 34 2267 2848 25 25
3528 0 55.337662 23.454545 55 23 2261 3036 77 77
3529 0 77.500000 48.000000 78 48 937 653 6 6
3530 0 57.500000 9.000000 58 9 2915 3375 2 2
3530 1 80.000000 9.000000 80 9 2953 3375 1 1
3531 0 47.000000 62.000000 47 62 996 1047 33 33
3532 0 32.333333 13.185185 32 13 1346 1785 27 27
3533 0 55.600000 17.266667 56 17 1206 1668 45 45
3534 0 46.818182 20.090909 47 20 2190 2641 22 22
3535 0 59.333333 23.222222 59 23 2584 3239 9 9
3535 1 69.000000 23.000000 69 23 2609 3239 1 1
3536 0 54.000000 38.500000 54 38 2538 2800 12 12
3537 0 48.500000 26.000000 48 26 2136 2906 18 18
3538 0 51.090909 32.363636 51 32 2628 2853 11 11
3539 0 30.000000 22.000000 30 22 1079 1019 1 1
3539 1 46.672414 21.896552 47 22 1141 1019 58 58
3540 0 66.500000 11.000000 66 11 839 910 20 20
3541 0 80.000000 22.500000 80 22 2149 2371 18 18
3542 0 41.500000 39.000000 42 39 1498 1630 20 20
3543 0 40.000000 26.500000 40 26 1156 1248 12 12
3545 0 80.500000 49.000000 80 49 2963 3221 6 6
3545 1 81.000000 112.000000 81 112 2964 3315 1 1
3546 0 71.517241 41.310345 72 41 2310 2592 116 116
3547 0 46.916667 8.916667 47 9 2627 2893 24 24
3548 0 38.500000 33.000000 38 33 1153 1517 2 2
3548 1 67.636364 32.909091 68 33 1212 1517 11 11
3548 2 88.000000 33.500000 88 34 1241 1518 2 2
3548 3 123.000000 33.000000 123 33 1316 1517 1 1
3549 0 60.000000 34.333333 60 34 2870 3652 3 3
3550 0 71.000000 31.500000 71 32 2227 2363 20 20
3551 0 70.500000 56.000000 70 56 1410 1596 12 12
3552 0 12.000000 56.000000 12 56 1955 2315 1 1
3552 1 47.000000 27.500000 47 28 2028 2248 6 6
3552 2 64.000000 28.000000 64 28 2054 2248 1 1
3553 0 19.000000 33.000000 19 33 1534 1647 9 9
3553 1 51.000000 33.000000 51 33 1567 1647 1 1
3553 2 66.000000 33.333333 66 33 1628 1647 3 3
3554 0 15.000000 65.000000 15 65 1441 1519 1 1
3554 1 41.000000 65.000000 41 65 1481 1519 1 1
3554 2 59.000000 65.000000 59 65 1503 1519 1 1
3554 3 77.000000 65.000000 77 65 1529 1519 1 1
3554 4 99.000000 65.000000 99 65 1552 1519 1 1
3554 5 137.000000 65.000000 137 65 1590 1519 1 1
3555 0 33.926829 4.439024 34 4 1968 2307 41 41
3555 1 77.000000 33.000000 77 33 2084 2358 1 1
3556 0 57.500000 42.500000 58 42 2297 2849 16 16
3556 1 57.714286 57.000000 58 57 2297 2890 7 7
3557 0 38.075630 38.084034 38 38 1846 2032 119 119
3558 0 61.904762 38.666667 62 39 1403 1200 42 42
3558 1 79.000000 37.000000 79 37 1420 1198 1 1
3559 0 86.500000 19.500000 86 20 2539 2701 4 4
3560 0 12.000000 18.500000 12 18 2167 2642 2 2
3561 0 70.000000 48.000000 70 48 1115 938 1 1
3561 1 70.000000 52.000000 70 52 1115 943 1 1
3562 0 83.181818 36.981818 83 37 1286 1334 55 55
3563 0 81.043478 36.652174 81 37 2142 2978 23 23
3564 0 3.000000 35.000000 3 35 534 633 1 1
3564 1 27.000000 35.000000 27 35 596 633 1 1
3565 0 66.000000 46.500000 66 46 989 678 20 20
3565 1 72.000000 46.000000 72 46 995 678 1 1
3566 0 70.000000 48.000000 70 48 1888 2330 1 1
3567 0 26.000000 0.000000 26 0 1499 1292 1 1
3567 1 26.333333 18.666667 26 19 1499 1389 3 3
3567 2 40.916667 9.166667 41 9 1516 1365 12 12
3567 3 51.500000 9.500000 52 10 1532 1366 4 4
3567 4 72.000000 10.000000 72 10 1574 1366 1 1
3567 5 89.400000 18.800000 89 19 1594 1389 5 5
3567 6 118.000000 10.000000 118 10 1625 1366 1 1
3568 0 21.000000 45.000000 21 45 1542 1715 1 1
3568 1 74.500000 44.500000 74 44 1641 1714 8 8
3569 0 38.666667 25.666667 39 26 2562 3100 3 3
3570 0 44.500000 10.000000 44 10 1588 1848 6 6
3571 0 60.000000 28.000000 60 28 1357 1885 1 1
3571 1 63.500000 28.000000 64 28 1361 1885 6 6
3572 0 17.666667 11.666667 18 12 2943 3579 3 3
3572 1 62.000000 63.500000 62 64 3079 3694 40 40
3573 0 57.538462 21.230769 58 21 2220 2733 39 39
3574 0 118.500000 30.000000 118 30 2179 2251 12 12
3574 1 192.500000 30.000000 192 30 2387 2251 6 6
3575 0 75.666667 44.875000 76 45 1045 1077 24 24
3576 0 55.500000 24.500000 56 24 1565 1526 4 4
3576 1 118.000000 8.000000 118 8 1718 1481 1 1
3577 0 22.652174 73.391304 23 73 1171 1136 23 23
3577 1 61.000000 73.000000 61 73 1209 1136 1 1
3578 0 18.000000 32.000000 18 32 2450 3085 1 1
3578 1 46.562500 31.562500 47 32 2489 3085 16 16
3579 0 97.500000 28.500000 98 28 1997 2272 4 4
3579 1 98.000000 24.000000 98 24 1997 2252 1 1
3580 0 58.000000 37.000000 58 37 2179 2444 1 1
3580 1 66.909091 22.363636 67 22 2208 2423 11 11
3580 2 98.000000 22.000000 98 22 2252 2423 1 1
3581 0 70.500000 33.500000 70 34 1862 1719 4 4
3581 1 81.500000 33.500000 82 34 1892 1719 4 4
3582 0 53.590909 34.500000 54 34 2463 2862 22 22
3582 1 65.000000 35.000000 65 35 2483 2863 1 1
3583 0 55.500000 83.000000 56 83 928 1195 6 6
3584 0 63.411765 14.647059 63 15 1790 1744 17 17
3584 1 76.000000 14.000000 76 14 1804 1743 1 1
3585 0 66.500000 15.500000 66 16 1656 1787 4 4
3586 0 31.222222 44.888889 31 45 423 606 9 9
3586 1 30.500000 49.000000 30 49 422 611 2 2
3586 2 57.000000 39.000000 57 39 448 597 1 1
3586 3 73.000000 39.000000 73 39 464 597 1 1
3587 0 40.000000 19.000000 40 19 2911 3620 3 3
3589 0 11.500000 9.500000 12 10 1272 1431 16 16
3590 0 60.500000 37.500000 60 38 1909 2585 4 4
3591 0 8.141026 29.179487 8 29 1184 1013 78 78
3591 1 55.857143 22.523810 56 23 1272 1006 42 42
3591 2 56.000000 30.000000 56 30 1272 1014 1 1
3592 0 19.500000 18.500000 20 18 2225 2637 16 16
3593 0 34.000000 25.000000 34 25 1952 2267 9 9
3593 1 48.000000 40.000000 48 40 1967 2283 1 1
3594 0 59.000000 31.000000 59 31 2861 3640 3 3
3595 0 42.500000 29.000000 42 29 1505 1781 6 6
3596 0 15.000000 33.000000 15 33 1806 2124 1 1
3596 1 25.285714 17.000000 25 17 1836 2084 7 7
3596 2 25.000000 33.000000 25 33 1836 2124 1 1
3596 3 43.000000 17.000000 43 17 1893 2084 1 1
3596 4 44.000000 33.666667 44 34 1894 2125 3 3
3596 5 43.000000 36.000000 43 36 1893 2127 1 1
3596 6 45.000000 31.500000 45 32 1895 2123 2 2
3596 7 45.000000 36.000000 45 36 1895 2127 1 1
3596 8 58.000000 33.000000 58 33 1917 2124 1 1
3596 9 61.631579 34.052632 62 34 1921 2125 19 19
3596 10 61.000000 17.000000 61 17 1920 2084 1 1
3596 11 69.000000 19.000000 69 19 1931 2087 1 1
3597 0 50.000000 24.333333 50 24 2147 2314 18 18
3597 1 67.000000 24.000000 67 24 2188 2314 1 1
3598 0 11.166667 40.000000 11 40 2763 3630 6 6
3598 1 47.500000 40.000000 48 40 2832 3630 12 12
3598 2 63.000000 39.000000 63 39 2853 3629 1 1
3598 3 74.000000 40.000000 74 40 2864 3630 1 1
3599 0 79.000000 18.500000 79 18 1400 1444 6 6
3600 0 26.500000 2.000000 26 2 1486 1975 12 12
3601 0 29.916667 36.916667 30 37 1609 1502 24 24
3602 0 68.000000 19.000000 68 19 1047 642 9 9
3603 0 31.500000 21.000000 32 21 1479 1844 6 6
3604 0 0.000000 34.000000 0 34 2474 2878 1 1
3604 1 43.000000 23.000000 43 23 2638 2860 1 1
3604 2 52.500000 33.850000 52 34 2649 2878 40 40
3605 0 46.914286 28.971429 47 29 2375 2900 35 35
3605 1 51.000000 31.000000 51 31 2379 2902 1 1
3605 2 85.000000 27.000000 85 27 2445 2898 1 1
3605 3 85.500000 29.500000 86 30 2446 2901 2 2
3606 0 40.500000 34.000000 40 34 1684 2222 2 2
3606 1 55.666667 26.333333 56 26 1718 2208 3 3
3606 2 55.333333 33.666667 55 34 1717 2222 3 3
3606 3 66.000000 26.000000 66 26 1728 2208 1 1
3606 4 70.000000 34.000000 70 34 1732 2222 1 1
3606 5 78.000000 26.500000 78 26 1748 2208 2 2
3606 6 117.000000 33.500000 117 34 1796 2222 2 2
3607 0 85.000000 42.500000 85 42 1054 931 2 2
3608 0 77.500000 27.500000 78 28 2486 2973 24 24
3609 0 44.000000 22.500000 44 22 1639 2053 12 12
3610 0 82.000000 35.000000 82 35 2305 2424 25 25
3611 0 25.041667 54.083333 25 54 1865 2260 24 24
3611 1 25.000000 35.000000 25 35 1865 2234 1 1
3611 2 68.000000 40.000000 68 40 1940 2242 1 1
3612 0 7.000000 2.000000 7 2 1194 1183 25 25
3613 0 107.000000 47.000000 107 47 2021 2300 15 15
3614 0 32.000000 16.000000 32 16 2664 3068 9 9
3615 0 49.000000 33.000000 49 33 2103 2217 15 15
3616 0 103.500000 43.500000 104 44 864 944 24 24
3617 0 56.500000 35.000000 56 35 2202 2393 20 20
3618 0 43.285714 27.428571 43 27 2515 3160 7 7
3619 0 0.500000 54.000000 0 54 2507 3080 6 6
3619 1 27.000000 43.000000 27 43 2544 3050 1 1
3619 2 37.000000 14.666667 37 15 2554 3015 3 3
3619 3 36.500000 18.500000 36 18 2553 3018 2 2
3619 4 37.375000 37.625000 37 38 2554 3041 8 8
3619 5 36.875000 54.000000 37 54 2554 3080 8 8
3619 6 37.000000 43.000000 37 43 2554 3050 1 1
3619 7 56.000000 14.000000 56 14 2638 3014 1 1
3619 8 56.000000 18.000000 56 18 2638 3018 1 1
3619 9 56.000000 54.000000 56 54 2638 3080 1 1
3620 0 30.000000 17.000000 30 17 2374 2629 1 1
3620 1 30.000000 25.500000 30 26 2374 2659 2 2
3620 2 30.000000 38.000000 30 38 2374 2671 1 1
3620 3 34.000000 17.500000 34 18 2384 2630 2 2
3620 4 34.000000 38.000000 34 38 2384 2671 1 1
3620 5 34.000000 52.000000 34 52 2384 2684 1 1
3620 6 39.000000 39.000000 39 39 2407 2672 1 1
3620 7 49.000000 39.000000 49 39 2417 2672 1 1
3620 8 72.400000 25.800000 72 26 2456 2659 5 5
3620 9 72.000000 38.000000 72 38 2456 2671 1 1
3620 10 91.000000 25.000000 91 25 2525 2658 1 1
3621 0 56.804348 17.956522 57 18 2057 2771 46 46
3621 1 67.000000 44.000000 67 44 2073 2814 1 1
3621 2 69.000000 47.000000 69 47 2075 2817 1 1
3621 3 70.666667 45.333333 71 45 2077 2815 3 3
3622 0 44.000000 14.000000 44 14 2349 2951 25 25
3623 0 9.500000 7.500000 10 8 1233 1213 8 8
3624 0 4.400000 10.800000 4 11 1696 1610 5 5
3624 1 4.500000 18.000000 4 18 1696 1638 2 2
3624 2 23.222222 28.611111 23 29 1746 1651 18 18
3624 3 29.500000 10.500000 30 10 1767 1609 4 4
3624 4 29.800000 17.600000 30 18 1767 1638 5 5
3624 5 51.000000 11.000000 51 11 1797 1610 1 1
3624 6 65.500000 18.000000 66 18 1813 1638 2 2
3624 7 65.000000 29.000000 65 29 1812 1651 1 1
3625 0 38.000000 29.500000 38 30 1862 1753 20 20
3626 0 32.500000 61.500000 32 62 2788 3325 8 8
3627 0 20.000000 12.000000 20 12 1250 1727 1 1
3627 1 29.000000 17.000000 29 17 1259 1751 1 1
3627 2 51.800000 17.600000 52 18 1283 1752 5 5
3628 0 41.500000 24.500000 42 24 1749 2192 4 4
3629 0 51.000000 33.500000 51 34 2105 2706 2 2
3630 0 41.000000 15.000000 41 15 2257 2679 1 1
3630 1 41.000000 21.000000 41 21 2257 2707 1 1
3630 2 51.333333 5.666667 51 6 2272 2670 3 3
3630 3 79.000000 24.650000 79 25 2326 2711 20 20
3631 0 53.000000 37.500000 53 38 2847 3173 42 42
3632 0 62.500000 62.500000 62 62 1212 1073 72 72
3633 0 28.500000 53.000000 28 53 1162 1636 20 20
3634 0 68.054545 53.436364 68 53 1310 1174 55 55
3635 0 31.000000 21.500000 31 22 1109 1314 2 2
3636 0 14.666667 19.888889 15 20 2135 2274 9 9
3636 1 67.600000 19.800000 68 20 2273 2274 5 5
3637 0 32.400000 1.400000 32 1 2715 2985 15 15
3638 0 40.727273 14.500000 41 14 2359 2751 22 22
3639 0 34.750000 20.000000 35 20 2320 2537 4 4
3639 1 35.000000 11.000000 35 11 2320 2525 1 1
3639 2 48.200000 11.400000 48 11 2333 2525 5 5
3639 3 48.000000 20.000000 48 20 2333 2537 1 1
3640 0 37.272727 27.272727 37 27 2817 3075 44 44
3640 1 64.698413 27.142857 65 27 2845 3075 63 63
3641 0 25.800000 29.300000 26 29 1114 953 30 30
3642 0 56.400000 16.400000 56 16 1350 1747 15 15
3643 0 19.000000 39.500000 19 40 482 619 12 12
3644 0 35.941176 31.088235 36 31 2435 2577 34 34
3645 0 62.000000 21.000000 62 21 2523 2772 1 1
3645 1 85.500000 21.000000 86 21 2554 2772 12 12
3646 0 40.611111 14.222222 41 14 952 623 18 18
3647 0 114.000000 19.000000 114 19 2239 2348 1 1
3647 1 114.000000 25.000000 114 25 2239 2367 1 1
3648 0 24.000000 42.000000 24 42 2150 2917 1 1
3648 1 33.000000 42.500000 33 42 2168 2917 12 12
3648 2 33.000000 23.000000 33 23 2168 2890 1 1
3649 0 79.594595 29.486486 80 29 2714 3246 37 37
3649 1 99.750000 49.000000 100 49 2743 3267 4 4
3649 2 121.000000 49.000000 121 49 2785 3267 1 1
3650 0 16.000000 25.500000 16 26 1869 1706 6 6
3651 0 55.000000 6.000000 55 6 2034 2323 1 1
3651 1 61.777778 18.388889 62 18 2047 2355 18 18
3651 2 104.000000 5.500000 104 6 2110 2323 2 2
3652 0 15.000000 17.000000 15 17 1894 2278 1 1
3652 1 15.000000 49.000000 15 49 1894 2318 1 1
3652 2 38.666667 49.333333 39 49 1936 2318 3 3
3652 3 72.000000 16.000000 72 16 2002 2277 1 1
3653 0 25.000000 29.000000 25 29 864 602 1 1
3653 1 25.000000 45.000000 25 45 864 627 1 1
3653 2 53.000000 29.000000 53 29 891 602 9 9
3653 3 74.500000 29.000000 74 29 928 602 2 2
3653 4 74.900000 45.200000 75 45 929 627 10 10
3654 0 47.000000 19.000000 47 19 1779 1904 1 1
3654 1 57.000000 19.000000 57 19 1788 1904 1 1
3654 2 59.500000 50.368421 60 50 1791 1935 38 38
3654 3 59.000000 15.000000 59 15 1790 1900 1 1
3654 4 59.000000 17.000000 59 17 1790 1902 1 1
3654 5 59.666667 19.333333 60 19 1791 1904 3 3
3654 6 59.000000 59.000000 59 59 1790 1945 1 1
3655 0 43.694915 38.237288 44 38 1584 1550 59 59
3655 1 60.041096 38.561644 60 39 1622 1551 73 73
3656 0 59.500000 25.000000 60 25 2323 2566 20 20
3656 1 59.500000 44.500000 60 44 2323 2615 24 24
3657 0 50.000000 53.000000 50 53 2647 3384 9 9
3658 0 6.846154 39.538462 7 40 1698 2064 13 13
3658 1 46.000000 39.000000 46 39 1743 2063 9 9
3658 2 61.000000 39.000000 61 39 1765 2063 1 1
3658 3 71.000000 39.000000 71 39 1781 2063 1 1
3658 4 73.875000 39.125000 74 39 1784 2063 8 8
3658 5 97.000000 39.000000 97 39 1819 2063 1 1
3659 0 37.500000 42.000000 38 42 1756 2283 2 2
3659 1 71.000000 14.000000 71 14 1801 2231 1 1
3659 2 71.000000 42.000000 71 42 1801 2283 1 1
3659 3 77.714286 42.000000 78 42 1807 2283 7 7
3660 0 26.000000 42.000000 26 42 2499 2914 1 1
3660 1 63.000000 81.000000 63 81 2552 2960 1 1
3660 2 84.000000 39.000000 84 39 2589 2911 3 3
3660 3 84.000000 50.000000 84 50 2589 2928 1 1
3660 4 101.000000 31.000000 101 31 2626 2903 1 1
3660 5 129.000000 41.000000 129 41 2653 2913 1 1
3661 0 31.500000 24.500000 32 24 1575 1810 16 16
3661 1 31.571429 43.857143 32 44 1575 1834 21 21
3662 0 62.000000 13.500000 62 14 1986 2546 12 12
3663 0 34.000000 38.000000 34 38 1341 1283 1 1
3663 1 34.000000 41.500000 34 42 1341 1287 2 2
3663 2 34.000000 51.000000 34 51 1341 1296 3 3
3664 0 62.500000 43.500000 62 44 1651 1778 8 8
3665 0 17.600000 63.480000 18 63 2924 3260 25 25
3665 1 42.333333 32.333333 42 32 2986 3186 3 3
3665 2 42.500000 57.000000 42 57 2986 3233 2 2
3666 0 38.277778 27.666667 38 28 2385 2900 18 18
3666 1 61.500000 11.000000 62 11 2412 2879 2 2
3666 2 71.000000 11.000000 71 11 2422 2879 1 1
3666 3 94.000000 28.000000 94 28 2450 2900 1 1
3666 4 116.625000 27.562500 117 28 2477 2900 16 16
3667 0 31.000000 18.500000 31 18 1637 1585 12 12
3668 0 35.500000 39.500000 36 40 991 652 16 16
3669 0 83.000000 13.500000 83 14 2673 3264 2 2
3670 0 18.000000 20.500000 18 20 1958 2260 20 20
3671 0 89.500000 26.000000 90 26 2264 2576 10 10
3672 0 20.000000 50.500000 20 50 2015 2752 12 12
3673 0 117.105263 1.421053 117 1 2370 3081 19 19
3674 0 13.000000 26.500000 13 26 1917 1937 20 20
3675 0 42.500000 27.500000 42 28 2210 2359 48 48
3676 0 49.000000 40.500000 49 40 1918 2433 12 12
3677 0 61.636364 38.090909 62 38 1543 1467 11 11
3678 0 51.200000 29.800000 51 30 3134 3618 10 10
3679 0 90.250000 32.375000 90 32 2146 2337 16 16
3680 0 44.363636 34.909091 44 35 2582 3211 11 11
3681 0 1.000000 41.500000 1 42 2073 2259 6 6
3681 1 63.000000 41.500000 63 42 2172 2259 2 2
3681 2 122.000000 41.500000 122 42 2257 2259 2 2
3682 0 108.000000 1.000000 108 1 2104 1864 1 1
3683 0 45.181818 58.409091 45 58 3050 3675 44 44
3684 0 75.875000 25.875000 76 26 1858 2095 8 8
3684 1 76.000000 34.000000 76 34 1858 2103 1 1
3684 2 86.875000 25.875000 87 26 1871 2095 8 8
3684 3 86.500000 33.500000 86 34 1870 2103 2 2
3685 0 69.000000 39.000000 69 39 2023 2193 9 9
3686 0 39.000000 61.000000 39 61 2363 3463 1 1
3686 1 52.070175 31.508772 52 32 2389 3372 57 57
3686 2 52.166667 74.166667 52 74 2389 3493 6 6
3686 3 117.500000 94.000000 118 94 2519 3526 2 2
3686 4 118.000000 62.000000 118 62 2519 3464 1 1
3686 5 123.500000 61.500000 124 62 2534 3464 2 2
3686 6 129.500000 94.000000 130 94 2543 3526 2 2
3686 7 144.000000 94.000000 144 94 2557 3526 1 1
3687 0 53.000000 6.500000 53 6 2605 3499 2 2
3688 0 47.500000 46.500000 48 46 1228 1254 16 16
3688 1 48.000000 39.500000 48 40 1228 1248 2 2
3689 0 0.500000 28.000000 0 28 1656 1599 6 6
3689 1 14.000000 28.000000 14 28 1736 1599 1 1
3689 2 54.000000 28.000000 54 28 1806 1599 9 9
3690 0 50.333333 34.333333 50 34 2380 2718 3 3
3690 1 57.000000 51.000000 57 51 2390 2741 1 1
3691 0 81.000000 42.000000 81 42 1835 2331 1 1
3692 0 49.500000 42.000000 50 42 2691 3033 6 6
3693 0 10.500000 57.500000 10 58 2664 3061 2 2
3693 1 86.500000 24.500000 86 24 2842 2956 4 4
3693 2 86.750000 58.000000 87 58 2843 3061 4 4
3693 3 87.000000 27.000000 87 27 2843 2960 1 1
3693 4 87.000000 89.000000 87 89 2843 3110 1 1
3693 5 137.000000 27.000000 137 27 2926 2960 1 1
3694 0 55.500000 37.000000 56 37 1890 1933 6 6
3695 0 93.000000 99.000000 93 99 2705 2953 1 1
3695 1 153.000000 98.500000 153 98 2835 2952 12 12
3696 0 94.500000 27.500000 94 28 2450 3233 36 36
3697 0 79.500000 40.500000 80 40 1833 1856 4 4
3697 1 92.000000 40.000000 92 40 1860 1856 1 1
3697 2 104.000000 40.000000 104 40 1896 1856 1 1
3698 0 52.000000 30.000000 52 30 2071 2511 1 1
3698 1 52.000000 52.500000 52 52 2071 2556 2 2
3698 2 79.666667 42.000000 80 42 2110 2524 9 9
3699 0 49.000000 33.000000 49 33 2569 3228 15 15
3700 0 52.500000 53.500000 52 54 2975 3533 4 4
3700 1 69.500000 53.500000 70 54 3004 3533 4 4
3700 2 77.757576 48.454545 78 48 3015 3527 33 33
3700 3 84.000000 53.500000 84 54 3027 3533 2 2
3700 4 92.000000 54.000000 92 54 3036 3533 1 1
3701 0 35.500000 54.500000 36 54 2814 3122 24 24
3702 0 137.000000 50.000000 137 50 862 884 1 1
3702 1 137.000000 69.000000 137 69 862 917 1 1
3703 0 50.000000 17.000000 50 17 1847 1989 15 15
3704 0 44.200000 16.900000 44 17 1822 2253 10 10
3705 0 37.500000 40.000000 38 40 2975 3490 10 10
3705 1 38.000000 22.000000 38 22 2975 3464 1 1
3706 0 72.000000 28.000000 72 28 2405 2518 3 3
3707 0 32.000000 60.125000 32 60 1564 1622 8 8
3708 0 42.000000 26.500000 42 26 1760 2208 6 6
3709 0 41.000000 24.000000 41 24 2139 2340 9 9
3710 0 70.000000 22.500000 70 22 2947 3278 6 6
3711 0 23.875000 45.125000 24 45 1187 1100 8 8
3712 0 8.250000 22.000000 8 22 1541 1427 4 4
3712 1 100.000000 21.500000 100 22 1711 1427 2 2
3713 0 27.769231 18.384615 28 18 2043 2693 39 39
3714 0 15.666667 16.666667 16 17 2176 2145 3 3
3714 1 15.500000 42.000000 16 42 2176 2205 10 10
3714 2 15.500000 48.000000 16 48 2176 2211 6 6
3714 3 15.000000 53.000000 15 53 2175 2216 1 1
3714 4 15.000000 55.000000 15 55 2175 2218 1 1
3714 5 16.000000 28.000000 16 28 2176 2165 1 1
3714 6 72.000000 48.000000 72 48 2244 2211 1 1
3715 0 52.142857 28.642857 52 29 1484 1515 28 28
3716 0 39.000000 35.000000 39 35 1318 1699 1 1
3717 0 83.000000 25.000000 83 25 2289 3113 3 3
3718 0 12.000000 24.000000 12 24 2620 2843 1 1
3718 1 73.000000 24.000000 73 24 2698 2843 1 1
3719 0 5.500000 46.500000 6 46 452 647 4 4
3720 0 50.000000 14.000000 50 14 2816 3498 1 1
3720 1 74.000000 71.000000 74 71 2894 3572 1 1
3721 0 10.714286 1.142857 11 1 1666 1751 7 7
3721 1 10.333333 21.333333 10 21 1665 1803 3 3
3721 2 11.000000 45.000000 11 45 1666 1844 1 1
3721 3 19.000000 21.000000 19 21 1687 1803 1 1
3721 4 85.000000 1.000000 85 1 1816 1751 9 9
3721 5 85.000000 21.000000 85 21 1816 1803 1 1
3721 6 91.000000 1.000000 91 1 1828 1751 1 1
3722 0 19.800000 43.900000 20 44 1406 1738 10 10
3723 0 40.000000 32.000000 40 32 1650 1531 1 1
3723 1 43.300000 31.200000 43 31 1654 1530 10 10
3723 2 43.500000 7.000000 44 7 1655 1474 2 2
3723 3 65.666667 7.333333 66 7 1692 1474 3 3
3723 4 66.000000 30.000000 66 30 1692 1529 1 1
3723 5 66.000000 32.000000 66 32 1692 1531 1 1
3724 0 20.000000 38.500000 20 38 2557 2838 12 12
3726 0 22.000000 45.500000 22 46 2552 2818 4 4
3726 1 22.000000 50.000000 22 50 2552 2822 3 3
3727 0 25.000000 51.000000 25 51 2991 3719 1 1
3727 1 26.000000 65.500000 26 66 2992 3734 4 4
