event_id blob_id cy cx iy ix y_strip x_strip area real_area
4479 5 114.500000 42.000000 114 42 1065 725 2 2
4479 6 160.000000 93.500000 160 94 1148 844 42 42
4479 7 213.500000 24.500000 214 24 1207 675 4 4
4479 8 271.000000 25.000000 271 25 1329 676 1 1
4479 9 299.000000 25.000000 299 25 1375 676 1 1
4479 10 343.000000 25.000000 343 25 1419 676 1 1
4480 0 82.000000 2.000000 82 2 2575 2725 25 25
4481 0 34.000000 27.000000 34 27 2875 3602 1 1
4481 1 58.000000 27.000000 58 27 2909 3602 3 3
4481 2 63.000000 27.000000 63 27 2918 3602 1 1
4482 0 52.000000 23.000000 52 23 1426 1562 9 9
4482 1 52.000000 42.000000 52 42 1426 1591 1 1
4484 0 40.428571 53.571429 40 54 2752 3174 35 35
4484 1 45.000000 33.000000 45 33 2757 3142 1 1
4484 2 55.000000 33.000000 55 33 2770 3142 1 1
4484 3 83.000000 33.000000 83 33 2807 3142 1 1
4484 4 96.000000 54.000000 96 54 2860 3174 1 1
4485 0 74.833333 45.833333 75 46 1994 2637 6 6
4486 0 33.095238 25.619048 33 26 1513 1710 21 21
4487 0 66.000000 49.000000 66 49 2434 3114 1 1
4487 1 89.875000 43.875000 90 44 2468 3105 8 8
4488 0 22.000000 40.500000 22 40 2319 2472 12 12
4488 1 31.923077 40.692308 32 41 2337 2473 13 13
4488 2 79.800000 40.600000 80 41 2436 2473 5 5
4489 0 51.000000 19.000000 51 19 940 978 15 15
4489 1 173.083333 18.916667 173 19 1166 978 24 24
4489 2 202.000000 18.000000 202 18 1212 977 1 1
4489 3 202.000000 72.000000 202 72 1212 1046 1 1
4490 0 52.000000 53.000000 52 53 1036 1229 9 9
4490 1 52.000000 49.000000 52 49 1036 1223 1 1
4491 0 37.000000 73.000000 37 73 1069 1097 1 1
4491 1 43.600000 72.200000 44 72 1077 1096 5 5
4491 2 44.000000 75.000000 44 75 1077 1099 1 1
4491 3 46.000000 72.000000 46 72 1079 1096 1 1
4491 4 46.000000 75.000000 46 75 1079 1099 1 1
4491 5 52.000000 73.666667 52 74 1085 1098 3 3
4492 0 137.500000 51.000000 138 51 1038 1430 6 6
4493 0 24.500000 25.500000 24 26 1219 1073 8 8
4494 0 25.000000 41.000000 25 41 889 875 1 1
4495 0 16.500000 19.000000 16 19 757 858 6 6
4495 1 44.000000 19.000000 44 19 790 858 1 1
4495 2 63.311828 14.107527 63 14 833 853 93 93
4496 0 81.142857 10.285714 81 10 2107 2539 7 7
4497 0 72.000000 77.500000 72 78 644 627 2 2
4498 0 56.000000 27.000000 56 27 1446 1301 9 9
4498 1 77.000000 27.000000 77 27 1508 1301 1 1
4499 0 26.500000 18.000000 26 18 2829 3516 2 2
4499 1 35.000000 5.000000 35 5 2838 3461 1 1
4499 2 67.000000 5.000000 67 5 2898 3461 9 9
4499 3 67.000000 19.000000 67 19 2898 3517 1 1
4500 0 42.000000 15.000000 42 15 1955 1871 1 1
4501 0 64.500000 23.500000 64 24 1330 1448 16 16
4502 0 54.518519 58.111111 55 58 2415 2520 27 27
4503 0 51.500000 65.000000 52 65 2178 3090 10 10
4504 0 78.000000 41.500000 78 42 1861 2289 2 2
4505 0 10.000000 28.500000 10 28 1928 2075 2 2
4505 1 80.000000 28.000000 80 28 2037 2075 1 1
4506 0 43.100000 50.800000 43 51 1871 2080 10 10
4507 0 48.000000 28.000000 48 28 2840 3179 1 1
4507 1 83.000000 28.000000 83 28 2893 3179 9 9
4508 0 71.000000 33.500000 71 34 1192 1604 6 6
4509 0 9.888889 4.500000 10 4 1295 1820 54 54
4510 0 40.000000 34.000000 40 34 1318 983 1 1
4511 0 85.000000 43.000000 85 43 2985 3321 1 1
4512 0 188.000000 123.500000 188 124 969 1262 2 2
4512 1 211.000000 123.500000 211 124 1027 1262 2 2
4513 0 5.000000 0.000000 5 0 1523 1508 1 1
4513 1 43.333333 49.000000 43 49 1605 1590 3 3
4513 2 62.444444 48.555556 62 49 1629 1590 9 9
4513 3 63.000000 41.000000 63 41 1630 1580 1 1
4513 4 63.000000 59.000000 63 59 1630 1611 1 1
4513 5 63.000000 69.000000 63 69 1630 1621 1 1
4513 6 117.000000 55.000000 117 55 1709 1607 1 1
4513 7 117.000000 69.000000 117 69 1709 1621 1 1
4513 8 117.000000 71.000000 117 71 1709 1623 1 1
4513 9 117.000000 87.000000 117 87 1709 1654 1 1
4514 0 48.500000 22.500000 48 22 2882 3158 16 16
4514 1 49.000000 37.000000 49 37 2883 3182 15 15
4515 0 65.400000 12.400000 65 12 1064 1010 15 15
4515 1 65.500000 17.000000 66 17 1065 1015 2 2
4516 0 1.000000 23.000000 1 23 847 940 1 1
4516 1 31.000000 0.500000 31 0 943 883 2 2
4516 2 37.000000 22.500000 37 22 949 939 20 20
4517 0 30.000000 60.000000 30 60 2968 3726 1 1
4517 1 57.812500 60.562500 58 61 3052 3727 32 32
4518 0 45.588235 39.352941 46 39 2496 2822 17 17
4519 0 53.000000 5.000000 53 5 2955 3394 1 1
4519 1 55.000000 3.000000 55 3 2957 3392 3 3
4519 2 55.000000 7.000000 55 7 2957 3396 1 1
4519 3 73.500000 19.000000 74 19 2987 3426 6 6
4520 0 119.000000 56.500000 119 56 1716 1628 6 6
4521 0 22.000000 18.000000 22 18 1034 1364 1 1
4521 1 40.333333 29.000000 40 29 1065 1396 3 3
4521 2 49.333333 13.333333 49 13 1087 1359 3 3
4521 3 49.375000 29.000000 49 29 1087 1396 8 8
4521 4 50.000000 1.500000 50 2 1088 1309 2 2
4522 0 61.000000 63.000000 61 63 2345 2488 1 1
4522 1 77.500000 50.500000 78 50 2384 2467 4 4
4522 2 77.000000 63.000000 77 63 2383 2488 1 1
4522 3 78.000000 78.000000 78 78 2384 2503 1 1
4522 4 86.600000 62.800000 87 63 2399 2488 5 5
4523 0 32.088235 31.970588 32 32 2430 2544 34 34
4524 0 38.000000 37.500000 38 38 2588 3362 2 2
4525 0 74.977778 42.022222 75 42 1813 1719 45 45
4527 0 41.500000 53.000000 42 53 2786 3094 6 6
4528 0 47.894737 19.421053 48 19 1647 2121 19 19
4529 0 45.500000 32.647059 46 33 2948 3505 34 34
4530 0 81.555556 15.111111 82 15 2209 2457 27 27
4531 0 65.000000 31.000000 65 31 1572 1608 1 1
4531 1 94.275000 45.800000 94 46 1640 1629 80 80
4532 0 31.000000 27.500000 31 28 488 614 6 6
4533 0 64.000000 50.000000 64 50 1922 2334 1 1
4534 0 48.000000 5.000000 48 5 1339 1654 9 9
4535 0 60.428571 71.285714 60 71 2850 3610 7 7
4535 1 60.666667 109.666667 61 110 2851 3699 3 3
4536 0 62.142857 52.303571 62 52 2479 3156 112 112
4536 1 87.875000 28.875000 88 29 2511 3125 8 8
4537 0 39.500000 31.500000 40 32 2518 3442 16 16
4538 0 20.000000 24.000000 20 24 1926 1923 1 1
4538 1 48.926829 25.439024 49 25 1962 1924 41 41
4539 0 21.740741 33.555556 22 34 1047 1075 27 27
4540 0 40.428571 48.500000 40 48 1014 1055 70 70
4541 0 67.000000 42.500000 67 42 933 781 6 6
4542 0 91.000000 51.000000 91 51 924 872 1 1
4542 1 98.250000 51.000000 98 51 939 872 4 4
4543 0 84.000000 26.000000 84 26 1731 2328 1 1
4543 1 100.500000 26.000000 100 26 1747 2328 6 6
4543 2 121.500000 1.000000 122 1 1774 2252 6 6
4543 3 121.500000 26.000000 122 26 1774 2328 6 6
4544 0 25.000000 37.000000 25 37 1706 2148 1 1
4544 1 30.000000 37.000000 30 37 1748 2148 1 1
4544 2 47.000000 37.000000 47 37 1765 2148 1 1
4545 0 9.000000 35.000000 9 35 2476 2865 1 1
4545 1 43.125000 33.875000 43 34 2569 2864 8 8
4545 2 43.000000 9.000000 43 9 2569 2832 1 1
4545 3 43.000000 27.000000 43 27 2569 2857 1 1
4545 4 62.357143 34.285714 62 34 2614 2864 14 14
4545 5 62.000000 18.000000 62 18 2614 2848 1 1
4545 6 63.000000 27.000000 63 27 2615 2857 1 1
4546 0 42.000000 83.000000 42 83 1356 1119 11 11
4547 0 45.000000 5.000000 45 5 1569 2163 3 3
4548 0 45.000000 70.000000 45 70 1631 1890 3 3
4548 1 45.000000 86.000000 45 86 1631 1908 1 1
4548 2 49.500000 69.500000 50 70 1635 1890 4 4
4548 3 151.666667 69.333333 152 69 1775 1889 3 3
4550 0 35.000000 13.000000 35 13 1743 1710 1 1
4550 1 45.333333 13.666667 45 14 1761 1711 3 3
4550 2 50.000000 14.000000 50 14 1765 1711 1 1
4550 3 56.500000 13.500000 56 14 1785 1711 2 2
4550 4 71.000000 13.000000 71 13 1818 1710 1 1
4550 5 75.941176 13.411765 76 13 1823 1710 17 17
4550 6 91.000000 13.000000 91 13 1838 1710 1 1
4551 0 48.050000 30.950000 48 31 2534 3510 80 80
4552 0 51.500000 39.500000 52 40 1742 1931 4 4
4553 0 34.000000 35.500000 34 36 2050 2562 2 2
4554 0 41.500000 29.000000 42 29 1702 1665 12 12
4554 1 73.000000 34.000000 73 34 1752 1671 1 1
4555 0 27.000000 96.500000 27 96 745 1084 60 60
4556 0 58.500000 60.500000 58 60 971 1067 24 24
4557 0 17.500000 0.500000 18 0 915 1130 4 4
4557 1 17.000000 41.500000 17 42 913 1199 2 2
4557 2 48.000000 41.500000 48 42 982 1199 12 12
4557 3 54.000000 42.000000 54 42 988 1199 1 1
4558 0 56.500000 6.500000 56 6 673 298 4 4
4559 0 42.000000 41.500000 42 42 652 526 2 2
4560 0 29.500000 35.500000 30 36 2490 2880 16 16
4560 1 44.000000 51.774194 44 52 2522 2911 62 62
4562 0 44.000000 15.500000 44 16 1922 2182 2 2
4563 0 60.500000 99.500000 60 100 2813 3142 16 16
4564 0 37.727273 19.454545 38 19 1845 1886 33 33
4564 1 45.000000 35.000000 45 35 1865 1928 1 1
4565 0 19.000000 26.000000 19 26 2788 3364 1 1
4565 1 53.000000 12.000000 53 12 2824 3342 1 1
4565 2 53.000000 26.000000 53 26 2824 3364 1 1
4565 3 74.000000 12.000000 74 12 2900 3342 1 1
4565 4 74.000000 26.000000 74 26 2900 3364 1 1
4566 0 41.714286 22.571429 42 23 2844 3517 14 14
4567 0 74.500000 14.500000 74 14 2150 2203 16 16
4568 0 14.000000 54.000000 14 54 1153 1058 1 1
4568 1 42.000000 54.000000 42 54 1186 1058 1 1
4568 2 111.966102 54.406780 112 54 1270 1058 59 59
4569 0 9.000000 19.000000 9 19 1859 1810 15 15
4570 0 43.000000 15.000000 43 15 2418 2796 9 9
4571 0 49.500000 13.500000 50 14 1720 2126 4 4
4572 0 100.000000 12.500000 100 12 2594 2753 12 12
4573 0 105.000000 37.000000 105 37 2511 2577 1 1
4574 0 84.500000 19.000000 84 19 3041 3376 6 6
4574 1 84.500000 53.500000 84 54 3041 3427 8 8
4575 0 54.636364 34.909091 55 35 2075 2126 11 11
4576 0 56.076923 11.307692 56 11 1536 1411 13 13
4577 0 43.000000 18.000000 43 18 1665 1643 9 9
4578 0 26.000000 28.500000 26 28 1270 1739 2 2
4579 0 76.000000 16.000000 76 16 1288 1463 3 3
4580 0 26.500000 57.000000 26 57 876 1198 66 66
4581 0 69.227273 42.318182 69 42 1681 1797 22 22
4581 1 85.000000 43.000000 85 43 1697 1798 1 1
4582 0 62.500000 24.500000 62 24 1050 761 36 36
4583 0 55.642857 24.571429 56 25 2542 2991 14 14
4583 1 55.000000 63.000000 55 63 2541 3030 1 1
4584 0 30.000000 1.000000 30 1 2068 2746 9 9
4585 0 66.500000 34.500000 66 34 1945 2062 4 4
4586 0 91.000000 64.000000 91 64 1824 1660 25 25
4587 0 87.500000 20.500000 88 20 2376 2491 24 24
4588 0 37.000000 24.500000 37 24 2594 3276 2 2
4589 0 7.000000 37.000000 7 37 1900 2245 1 1
4589 1 30.333333 36.666667 30 37 1937 2245 3 3
4589 2 61.000000 37.000000 61 37 1983 2245 1 1
4589 3 61.000000 43.000000 61 43 1983 2252 1 1
4589 4 89.000000 37.000000 89 37 2047 2245 3 3
4590 0 48.500000 36.000000 48 36 2114 2789 12 12
4591 0 84.966667 17.200000 85 17 2491 2748 60 60
4592 0 62.000000 40.000000 62 40 2398 2631 25 25
4593 0 65.531915 33.425532 66 33 2746 3044 47 47
4594 0 143.000000 49.000000 143 49 1281 1571 1 1
4594 1 166.500000 91.000000 166 91 1305 1648 30 30
4594 2 200.000000 49.000000 200 49 1375 1571 1 1
4594 3 211.000000 91.000000 211 91 1390 1648 15 15
4595 0 16.500000 57.000000 16 57 669 578 6 6
4595 1 17.000000 41.000000 17 41 670 554 1 1
4595 2 189.000000 57.000000 189 57 993 578 1 1
4595 3 204.295082 40.360656 204 40 1035 553 61 61
4596 0 102.500000 48.500000 102 48 885 1229 8 8
4597 0 14.000000 70.000000 14 70 1121 1094 1 1
4597 1 39.500000 69.500000 40 70 1180 1094 2 2
4597 2 52.500000 69.500000 52 70 1193 1094 4 4
4597 3 80.000000 69.900000 80 70 1225 1094 10 10
4597 4 80.000000 103.000000 80 103 1225 1127 1 1
4597 5 80.500000 105.500000 80 106 1225 1130 2 2
4597 6 109.666667 69.666667 110 70 1282 1094 9 9
4597 7 109.800000 73.600000 110 74 1282 1098 5 5
4598 0 77.000000 43.500000 77 44 3107 3503 12 12
4599 0 38.536232 36.173913 39 36 598 810 69 69
4600 0 67.500000 40.000000 68 40 1683 2272 12 12
4601 0 79.000000 64.500000 79 64 1404 1287 6 6
4602 0 79.727273 42.636364 80 43 1965 2585 33 33
4602 1 93.000000 21.000000 93 21 1987 2552 1 1
4603 0 26.500000 23.500000 26 24 2198 2471 4 4
4603 1 62.500000 23.000000 62 23 2251 2470 2 2
4603 2 113.000000 23.000000 113 23 2312 2470 1 1
4604 0 21.000000 11.000000 21 11 2130 3010 1 1
4605 0 58.000000 51.000000 58 51 1219 1683 3 3
4606 0 8.627451 11.764706 9 12 2395 2741 51 51
4607 0 71.000000 13.000000 71 13 2117 2251 1 1
4607 1 79.125000 13.000000 79 13 2125 2251 8 8
4607 2 100.000000 13.000000 100 13 2179 2251 15 15
4608 0 18.000000 31.500000 18 32 2740 2999 12 12
4609 0 40.911765 27.000000 41 27 2646 2886 34 34
4610 0 17.500000 21.500000 18 22 1861 2131 16 16
4611 0 159.500000 70.000000 160 70 1301 968 2 2
4611 1 160.000000 75.000000 160 75 1301 1025 3 3
4612 0 1.000000 69.000000 1 69 1534 1801 1 1
4612 1 58.500000 26.500000 58 26 1630 1727 2 2
4612 2 77.400000 53.800000 77 54 1706 1764 5 5
4613 0 75.068966 35.586207 75 36 1545 1672 29 29
4614 0 10.540230 37.057471 11 37 2997 3429 87 87
4614 1 29.000000 46.000000 29 46 3029 3461 1 1
4615 0 32.000000 50.000000 32 50 490 571 1 1
4615 1 81.833333 50.416667 82 50 612 571 12 12
4615 2 82.000000 36.000000 82 36 612 558 1 1
4615 3 82.000000 70.000000 82 70 612 609 1 1
4615 4 126.000000 50.000000 126 50 697 571 1 1
4616 0 72.000000 50.000000 72 50 2712 3042 15 15
4617 0 0.500000 20.500000 0 20 1501 1365 2 2
4617 1 33.000000 21.000000 33 21 1547 1366 1 1
4617 2 33.000000 29.000000 33 29 1547 1374 1 1
4617 3 33.000000 45.000000 33 45 1547 1396 1 1
4617 4 33.000000 47.000000 33 47 1547 1398 1 1
4617 5 124.000000 62.000000 124 62 1652 1413 1 1
4618 0 54.000000 29.500000 54 30 2364 2731 30 30
4618 1 103.000000 49.000000 103 49 2459 2762 1 1
4620 0 69.647059 78.411765 70 78 2924 3190 17 17
4621 0 50.000000 33.500000 50 34 2368 2532 12 12
4622 0 4.000000 3.000000 4 3 2899 3424 3 3
4622 1 4.000000 22.000000 4 22 2899 3463 1 1
4622 2 28.000000 72.000000 28 72 2942 3547 9 9
4622 3 46.000000 22.000000 46 22 2971 3463 1 1
4622 4 46.000000 72.000000 46 72 2971 3547 1 1
4623 0 47.500000 12.500000 48 12 1145 737 16 16
4624 0 29.000000 1.500000 29 2 583 803 12 12
4625 0 55.031250 42.718750 55 43 2061 2457 32 32
4626 0 159.500000 87.500000 160 88 1270 1098 2 2
4626 1 182.000000 88.000000 182 88 1305 1098 1 1
4626 2 201.026316 87.157895 201 87 1337 1097 114 114
4626 3 281.000000 81.000000 281 81 1482 1091 1 1
4627 0 52.500000 17.000000 52 17 1023 784 6 6
4627 1 67.000000 16.500000 67 16 1057 783 2 2
4628 0 74.918033 56.131148 75 56 2231 3130 61 61
4629 0 51.000000 48.000000 51 48 961 890 9 9
4630 0 5.000000 38.500000 5 38 2906 3485 2 2
4630 1 7.000000 37.000000 7 37 2908 3484 1 1
4631 0 149.000000 62.500000 149 62 2717 2805 6 6
4632 0 25.500000 29.000000 26 29 2287 2609 6 6
4632 1 25.000000 35.000000 25 35 2286 2618 1 1
4632 2 48.000000 35.000000 48 35 2322 2618 1 1
4632 3 71.000000 35.000000 71 35 2377 2618 1 1
4633 0 52.000000 20.500000 52 20 2302 3112 12 12
4634 0 49.500000 20.000000 50 20 2915 3621 10 10
4635 0 32.000000 1.500000 32 2 2798 3113 2 2
4635 1 60.000000 54.000000 60 54 2836 3196 1 1
4635 2 60.000000 60.000000 60 60 2836 3202 1 1
4635 3 86.000000 54.000000 86 54 2883 3196 1 1
4636 0 94.000000 127.000000 94 127 1369 1139 1 1
4636 1 96.050000 131.600000 96 132 1371 1144 20 20
4637 0 14.000000 54.000000 14 54 1854 2514 1 1
4637 1 53.500000 49.500000 54 50 1927 2509 36 36
4638 0 36.000000 12.000000 36 12 1096 713 9 9
4638 1 36.000000 30.000000 36 30 1096 741 1 1
4638 2 51.000000 29.000000 51 29 1110 740 1 1
4639 0 51.000000 39.500000 51 40 2621 3463 30 30
4640 0 36.500000 21.000000 36 21 650 850 12 12
4640 1 60.000000 21.000000 60 21 698 850 1 1
4641 0 59.000000 29.000000 59 29 2104 2641 1 1
4642 0 31.604167 46.916667 32 47 1089 1101 48 48
4643 0 14.000000 20.500000 14 20 2232 2796 4 4
4643 1 13.666667 45.166667 14 45 2232 2854 6 6
4643 2 14.500000 0.500000 14 0 2232 2764 4 4
4643 3 14.000000 18.000000 14 18 2232 2794 1 1
4644 0 55.500000 19.500000 56 20 1178 827 8 8
4645 0 59.000000 41.000000 59 41 2832 3121 9 9
4646 0 36.166667 11.166667 36 11 1786 2075 6 6
4647 0 35.705882 24.823529 36 25 1778 1803 51 51
4648 0 60.000000 30.800000 60 31 1769 1710 10 10
4649 0 21.500000 32.500000 22 32 1552 1870 16 16
4650 0 26.058824 28.088235 26 28 2396 2762 34 34
4650 1 26.000000 60.000000 26 60 2396 2796 1 1
4650 2 107.000000 27.000000 107 27 2556 2761 1 1
4650 3 107.000000 61.000000 107 61 2556 2797 1 1
4651 0 34.500000 15.500000 34 16 976 752 4 4
4651 1 136.000000 78.000000 136 78 1165 950 1 1
4652 0 45.000000 33.500000 45 34 976 723 30 30
4653 0 70.500000 38.500000 70 38 2030 2180 8 8
4654 0 36.857143 24.214286 37 24 2801 3118 14 14
4654 1 40.000000 25.500000 40 26 2804 3120 2 2
4654 2 56.500000 42.500000 56 42 2833 3162 4 4
4655 0 24.333333 20.500000 24 20 1697 1935 6 6
4656 0 74.000000 28.000000 74 28 1772 1600 15 15
4656 1 110.000000 28.000000 110 28 1826 1600 1 1
4657 0 36.500000 25.000000 36 25 1585 1401 12 12
4658 0 31.000000 9.000000 31 9 3037 3564 9 9
4659 0 76.000000 87.000000 76 87 2346 2701 1 1
4660 0 46.000000 22.000000 46 22 1435 1244 9 9
4661 0 84.000000 23.000000 84 23 2278 2533 3 3
4662 0 24.500000 47.500000 24 48 1488 1969 24 24
4663 0 170.500000 40.500000 170 40 2050 2077 12 12
4664 0 171.000000 53.000000 171 53 923 684 1 1
4664 1 201.500000 81.500000 202 82 1000 727 16 16
4665 0 21.000000 11.000000 21 11 1330 1273 1 1
4665 1 71.000000 11.500000 71 12 1403 1274 12 12
4666 0 50.000000 38.000000 50 38 2479 2882 1 1
4666 1 57.250000 24.000000 57 24 2488 2860 4 4
4666 2 57.500000 38.000000 58 38 2489 2882 2 2
4666 3 71.500000 38.000000 72 38 2506 2882 2 2
4666 4 78.000000 24.000000 78 24 2512 2860 1 1
4666 5 79.000000 38.000000 79 38 2513 2882 1 1
4666 6 85.000000 38.000000 85 38 2523 2882 1 1
4668 0 27.000000 53.000000 27 53 1794 1841 15 15
4668 1 38.000000 53.000000 38 53 1853 1841 1 1
4669 0 34.076923 32.307692 34 32 2507 3260 13 13
4670 0 79.636364 64.000000 80 64 1306 2209 11 11
4670 1 161.000000 40.750000 161 41 1518 2152 4 4
4671 0 42.500000 23.500000 42 24 2769 3189 4 4
4671 1 64.000000 24.000000 64 24 2794 3189 1 1
4672 0 54.500000 28.000000 54 28 1129 1493 30 30
4673 0 33.529412 77.823529 34 78 978 1146 68 68
4674 0 33.500000 11.500000 34 12 884 945 4 4
4675 0 61.500000 24.000000 62 24 1913 2464 12 12
4675 1 62.000000 16.000000 62 16 1913 2450 1 1
4676 0 100.500000 41.000000 100 41 1541 1271 12 12
4677 0 2.000000 35.000000 2 35 2373 2437 9 9
4678 0 89.000000 85.000000 89 85 1291 1106 1 1
4678 1 91.000000 85.000000 91 85 1293 1106 1 1
4678 2 99.578431 85.598039 100 86 1303 1107 102 102
4679 0 70.842105 28.263158 71 28 1735 1675 19 19
4679 1 156.000000 22.000000 156 22 1830 1655 1 1
4680 0 50.586957 48.652174 51 49 2011 2811 46 46
4681 0 40.500000 22.500000 40 22 3082 3491 24 24
4682 0 41.000000 36.500000 41 36 2804 3658 2 2
4682 1 58.500000 6.000000 58 6 2844 3576 6 6
4682 2 71.500000 62.500000 72 62 2866 3713 4 4
4683 0 46.611765 16.835294 47 17 1044 1042 85 85
4684 0 39.000000 69.000000 39 69 969 1147 9 9
4685 0 41.500000 37.000000 42 37 1264 936 20 20
4685 1 49.000000 37.000000 49 37 1280 936 1 1
4686 0 1.500000 24.000000 2 24 1130 841 20 20
4687 0 46.000000 1.000000 46 1 2591 2954 1 1
4687 1 53.000000 1.000000 53 1 2609 2954 1 1
4687 2 53.000000 49.000000 53 49 2609 3028 1 1
4687 3 79.125000 8.125000 79 8 2669 2982 8 8
4687 4 79.000000 49.000000 79 49 2669 3028 9 9
4687 5 79.000000 1.000000 79 1 2669 2954 1 1
4687 6 117.000000 1.000000 117 1 2720 2954 1 1
4687 7 142.000000 49.000000 142 49 2746 3028 9 9
4687 8 142.000000 8.000000 142 8 2746 2982 1 1
4688 0 52.000000 5.000000 52 5 1144 944 15 15
4689 0 40.500000 19.000000 40 19 2385 2614 4 4
4689 1 41.000000 15.000000 41 15 2386 2610 1 1
4690 0 60.500000 28.500000 60 28 2725 3028 16 16
4690 1 85.000000 28.500000 85 28 2763 3028 30 30
4691 0 137.000000 38.000000 137 38 1450 1339 1 1
4691 1 189.000000 38.000000 189 38 1579 1339 9 9
4691 2 189.000000 59.000000 189 59 1579 1383 1 1
4692 0 57.000000 37.000000 57 37 1862 1987 1 1
4692 1 84.500000 37.500000 84 38 1898 1988 4 4
4693 0 60.888889 17.333333 61 17 1431 1294 9 9
4694 0 133.000000 62.000000 133 62 919 702 1 1
4695 0 168.000000 27.000000 168 27 926 535 9 9
4695 1 167.500000 89.500000 168 90 926 644 4 4
4695 2 179.000000 27.000000 179 27 980 535 9 9
4696 0 43.800000 15.700000 44 16 2082 2524 30 30
4696 1 105.000000 15.500000 105 16 2191 2524 30 30
4697 0 40.000000 44.125000 40 44 2619 2925 8 8
4698 0 56.500000 41.500000 56 42 1573 1524 4 4
4699 0 24.071429 6.142857 24 6 1662 2137 14 14
4701 0 22.500000 7.000000 22 7 1775 1830 2 2
4701 1 35.000000 7.000000 35 7 1788 1830 1 1
4702 0 44.000000 20.000000 44 20 2326 3259 1 1
4703 0 53.500000 52.000000 54 52 1448 1365 12 12
4704 0 30.000000 15.500000 30 16 2132 2271 12 12
4704 1 63.000000 24.000000 63 24 2192 2292 1 1
4705 0 73.090909 40.636364 73 41 2312 2498 11 11
4705 1 115.523810 40.857143 116 41 2419 2498 21 21
4706 0 7.000000 23.000000 7 23 1472 1602 1 1
4706 1 45.000000 22.500000 45 22 1560 1601 2 2
4707 0 101.000000 1.000000 101 1 1339 984 1 1
4708 0 23.000000 31.000000 23 31 1078 892 1 1
4708 1 34.400000 17.200000 34 17 1112 878 5 5
4708 2 34.000000 20.000000 34 20 1112 881 1 1
4708 3 34.500000 31.500000 34 32 1112 893 4 4
4708 4 66.000000 31.250000 66 31 1162 892 4 4
4710 0 48.500000 22.500000 48 22 1159 1417 4 4
4711 0 27.000000 63.500000 27 64 2857 3211 6 6
4711 1 27.000000 41.000000 27 41 2857 3178 1 1
4712 0 5.800000 31.000000 6 31 1692 2200 10 10
4712 1 5.750000 38.000000 6 38 1692 2207 4 4
4712 2 44.000000 31.000000 44 31 1789 2200 9 9
4712 3 44.285714 63.000000 44 63 1789 2237 7 7
4712 4 44.000000 38.000000 44 38 1789 2207 1 1
4712 5 49.500000 31.000000 50 31 1810 2200 6 6
4712 6 49.333333 37.666667 49 38 1809 2207 3 3
4712 7 49.400000 63.200000 49 63 1809 2237 5 5
4712 8 55.000000 31.000000 55 31 1817 2200 1 1
4712 9 55.000000 63.000000 55 63 1817 2237 1 1
4712 10 55.000000 77.000000 55 77 1817 2249 1 1
4713 0 27.000000 49.000000 27 49 2765 3527 9 9
4714 0 18.000000 26.000000 18 26 1878 2641 1 1
4714 1 40.000000 25.714286 40 26 1953 2641 7 7
4714 2 45.000000 26.000000 45 26 1958 2641 9 9
4714 3 74.333333 25.333333 74 25 2018 2640 3 3
4714 4 84.000000 26.000000 84 26 2029 2641 1 1
4714 5 96.500000 26.000000 96 26 2042 2641 2 2
4714 6 115.000000 26.000000 115 26 2071 2641 3 3
4715 0 52.000000 17.000000 52 17 2291 2712 9 9
4715 1 97.000000 17.000000 97 17 2366 2712 1 1
4716 0 62.000000 24.500000 62 24 2595 2867 30 30
4717 0 26.500000 25.000000 26 25 2540 2976 2 2
4717 1 42.000000 25.000000 42 25 2556 2976 3 3
4717 2 42.000000 21.000000 42 21 2556 2945 1 1
4717 3 57.000000 25.000000 57 25 2576 2976 1 1
4718 0 48.500000 44.500000 48 44 429 479 2 2
4718 1 48.333333 47.333333 48 47 429 482 3 3
4718 2 48.500000 58.500000 48 58 429 517 2 2
4718 3 48.500000 92.500000 48 92 429 637 4 4
4718 4 49.000000 31.000000 49 31 430 432 1 1
4718 5 49.000000 69.000000 49 69 430 545 1 1
4718 6 68.400000 45.200000 68 45 478 480 5 5
4718 7 68.000000 48.000000 68 48 478 483 1 1
4718 8 103.000000 45.000000 103 45 567 480 1 1
4718 9 119.000000 45.000000 119 45 656 480 1 1
4718 10 119.000000 69.000000 119 69 656 545 1 1
4718 11 124.000000 47.500000 124 48 678 483 2 2
4718 12 124.000000 92.500000 124 92 678 637 2 2
4719 0 59.000000 24.500000 59 24 2332 2544 40 40
4720 0 19.000000 5.000000 19 5 714 828 1 1
4720 1 25.000000 5.000000 25 5 720 828 1 1
4720 2 39.000000 11.000000 39 11 749 838 1 1
4721 0 57.000000 83.000000 57 83 1068 1169 1 1
4722 0 34.268293 79.195122 34 79 1000 1109 41 41
4722 1 48.000000 130.000000 48 130 1013 1166 1 1
4723 0 1.500000 58.000000 2 58 766 1078 44 44
4723 1 57.000000 33.000000 57 33 924 1053 1 1
4724 0 45.500000 33.000000 46 33 2540 3048 6 6
4725 0 58.000000 20.500000 58 20 1054 1374 12 12
4726 0 47.500000 35.500000 48 36 1066 1329 4 4
4727 0 168.382353 89.073529 168 89 1076 1091 68 68
4727 1 179.056180 89.134831 179 89 1116 1091 89 89
4727 2 279.000000 173.000000 279 173 1288 1198 1 1
