Event_ID	2D_hit_ID	Hit_center_U_strip_ID	Hit_center_V_strip_ID
5405	3	3625	3049.5
5405	4	3625	3066.5
5406	0	3078.5	2662
5407	0	2779.5	2390.5
5407	1	2779.5	2417
5407	2	2779.5	2435
5407	3	2779.5	2475
5407	4	2779.5	2488.5
5407	5	2836	2435
5407	6	2836	2475
5407	7	2836	2488.5
5407	8	2836	2507
5408	0	1939.5	1592
5408	1	1939.5	1630
5408	2	2019	1630
5408	3	2019	1698
5408	4	2019	1715
5408	5	2024.5	1630
5408	6	2024.5	1698
5408	7	2024.5	1715
5408	8	2024.5	1727.5
5408	9	2024.5	1731.5
5409	0	3024	2636
5409	1	3024	2653.5
5409	2	3024	2681
5409	3	3024	2685
5409	4	3024	2699.5
5409	5	3024	2702
5409	6	3024	2708.5
5409	7	3040	2653.5
5409	8	3040	2681
5409	9	3040	2685
5409	10	3040	2699.5
5409	11	3040	2702
5409	12	3040	2708.5
5409	13	3047	2653.5
5409	14	3047	2681
5409	15	3047	2685
5409	16	3047	2699.5
5409	17	3047	2702
5409	18	3047	2708.5
5409	19	3047	2754
5409	20	3063	2681
5409	21	3063	2685
5409	22	3063	2699.5
5409	23	3063	2702
5409	24	3063	2708.5
5409	25	3063	2754
5409	26	3164	2754
5409	27	3164	2827
5410	0	3092.5	2607.5
5410	1	3092.5	2622
5410	2	3092.5	2629.5
5410	3	3092.5	2635
5410	4	3092.5	2641.5
5410	5	3123	2607.5
5410	6	3123	2622
5410	7	3123	2629.5
5410	8	3123	2635
5410	9	3123	2641.5
5410	10	3123	2661
5410	11	3131	2607.5
5410	12	3131	2622
5410	13	3131	2629.5
5410	14	3131	2635
5410	15	3131	2641.5
5410	16	3131	2661
5410	17	3131	2674
5410	18	3146	2607.5
5410	19	3146	2622
5410	20	3146	2629.5
5410	21	3146	2635
5410	22	3146	2641.5
5410	23	3146	2661
5410	24	3146	2674
5410	25	3154	2607.5
5410	26	3154	2622
5410	27	3154	2629.5
5410	28	3154	2635
5410	29	3154	2641.5
5410	30	3154	2661
5410	31	3154	2674
5410	32	3159.5	2607.5
5410	33	3159.5	2622
5410	34	3159.5	2629.5
5410	35	3159.5	2635
5410	36	3159.5	2641.5
5410	37	3159.5	2661
5410	38	3159.5	2674
5410	39	3173	2607.5
5410	40	3173	2622
5410	41	3173	2629.5
5410	42	3173	2635
5410	43	3173	2641.5
5410	44	3173	2661
5410	45	3173	2674
5410	46	3173	2706
5410	47	3179.5	2622
5410	48	3179.5	2629.5
5410	49	3179.5	2635
5410	50	3179.5	2641.5
5410	51	3179.5	2661
5410	52	3179.5	2674
5410	53	3179.5	2706
5410	54	3179.5	2709.5
5410	55	3190.5	2622
5410	56	3190.5	2629.5
5410	57	3190.5	2635
5410	58	3190.5	2641.5
5410	59	3190.5	2661
5410	60	3190.5	2674
5410	61	3190.5	2706
5410	62	3190.5	2709.5
5411	0	3347	2540.5
5411	1	3347	2548
5411	2	3347	2548.5
5412	0	1769	1740
5412	1	1769	1756
5412	2	1793	1740
5412	3	1793	1756
5412	4	1800.5	1740
5412	5	1800.5	1756
5413	0	1043	1123.5
5413	1	1047	1123.5
5413	2	1087	1123.5
5413	3	1114	1123.5
5413	4	1146	1123.5
5414	0	3093.5	2809.5
5414	1	3093.5	2843
5414	2	3093.5	2859.5
5414	3	3097	2809.5
5414	4	3097	2843
5414	5	3097	2859.5
5414	6	3099.5	2809.5
5414	7	3099.5	2843
5414	8	3099.5	2859.5
5415	0	1921	1937
5415	1	1924.5	1937
5415	2	1948.5	1937
5415	3	1948.5	1980
5415	4	1948.5	1988
5415	5	1948.5	1991.5
5415	6	2005	1937
5415	7	2005	1980
5415	8	2005	1988
5415	9	2005	1991.5
5415	10	2005	2013
5415	11	2005	2018
5415	12	2005	2023
5415	13	2010	1937
5415	14	2010	1980
5415	15	2010	1988
5415	16	2010	1991.5
5415	17	2010	2013
5415	18	2010	2018
5415	19	2010	2023
5415	20	2012.5	1937
5415	21	2012.5	1980
5415	22	2012.5	1988
5415	23	2012.5	1991.5
5415	24	2012.5	2013
5415	25	2012.5	2018
5415	26	2012.5	2023
5416	0	863.5	1075
5416	1	863.5	1096
5416	2	863.5	1117.5
5416	3	863.5	1128.5
5416	4	863.5	1145.5
5416	5	863.5	1163
5416	6	863.5	1177
5417	0	2973	2580
5417	1	2973	2603.5
5417	2	2973	2616.5
5417	3	2978.5	2580
5417	4	2978.5	2603.5
5417	5	2978.5	2616.5
5417	6	2986	2580
5417	7	2986	2603.5
5417	8	2986	2616.5
5418	0	2975.5	2611.5
5418	1	2975.5	2629.5
5418	2	2975.5	2633.5
5418	3	2975.5	2651
5418	4	2975.5	2662
5418	5	2975.5	2674
5418	6	3016.5	2629.5
5418	7	3016.5	2633.5
5418	8	3016.5	2651
5418	9	3016.5	2662
5418	10	3016.5	2674
5418	11	3031.5	2651
5418	12	3031.5	2662
5418	13	3031.5	2674
5418	14	3031.5	2737.5
5419	0	2139.5	2003
5419	1	2139.5	2018.5
5419	2	2139.5	2035
5419	3	2139.5	2071.5
5419	4	2149	2003
5419	5	2149	2018.5
5419	6	2149	2035
5419	7	2149	2071.5
5420	0	3228	2688
5420	1	3228	2767
5420	2	3228	2793
5420	3	3231	2767
5420	4	3231	2793
5420	5	3247	2767
5420	6	3247	2793
5420	7	3276	2767
5420	8	3276	2793
5421	0	2296	1764.5
5421	1	2296	1794
5421	2	2296	1807
5421	3	2296	1815
5421	4	2296	1821.5
5421	5	2296	1826
5421	6	2296	1847.5
5421	7	2349.5	1807
5421	8	2349.5	1815
5421	9	2349.5	1821.5
5421	10	2349.5	1826
5421	11	2349.5	1847.5
5421	12	2349.5	1881
5421	13	2349.5	1894
5421	14	2354	1807
5421	15	2354	1815
5421	16	2354	1821.5
5421	17	2354	1826
5421	18	2354	1847.5
5421	19	2354	1881
5421	20	2354	1894
5421	21	2354	1909.5
5421	22	2364	1815
5421	23	2364	1821.5
5421	24	2364	1826
5421	25	2364	1838
5421	26	2364	1847.5
5421	27	2364	1881
5421	28	2364	1894
5421	29	2364	1909.5
5421	30	2396	1838
5421	31	2396	1847.5
5421	32	2396	1881
5421	33	2396	1894
5421	34	2396	1909.5
5421	35	2396	1937
5421	36	2424	1881
5421	37	2424	1894
5421	38	2424	1909.5
5421	39	2424	1937
5422	0	1208.5	1000.5
5422	1	1208.5	1010
5422	2	1208.5	1032.5
5422	3	1231.5	1000.5
5422	4	1231.5	1010
5422	5	1231.5	1032.5
5422	6	1231.5	1051.5
5422	7	1247	1000.5
5422	8	1247	1010
5422	9	1247	1032.5
5422	10	1247	1051.5
5422	11	1264	1000.5
5422	12	1264	1010
5422	13	1264	1032.5
5422	14	1264	1051.5
5422	15	1264	1066
5422	16	1303.5	1000.5
5422	17	1303.5	1010
5422	18	1303.5	1032.5
5422	19	1303.5	1051.5
5422	20	1303.5	1066
5423	0	1083	1270.5
5423	1	1083	1282.5
5423	2	1083	1303
5423	3	1083	1327
5423	4	1083	1362
5423	5	1099	1282.5
5423	6	1099	1303
5423	7	1099	1327
5423	8	1099	1362
5423	9	1158	1327
5423	10	1158	1362
5423	11	1158	1393
5423	12	1217	1362
5423	13	1217	1393
5424	0	1683.5	1557.5
5424	1	1683.5	1583.5
5424	2	1683.5	1590
5424	3	1683.5	1597.5
5424	4	1683.5	1615
5424	5	1683.5	1646.5
5424	6	1693.5	1557.5
5424	7	1693.5	1583.5
5424	8	1693.5	1590
5424	9	1693.5	1597.5
5424	10	1693.5	1615
5424	11	1693.5	1646.5
5424	12	1757.5	1615
5424	13	1757.5	1646.5
5424	14	1757.5	1666.5
5424	15	1757.5	1672
5424	16	1757.5	1678.5
5424	17	1768.5	1615
5424	18	1768.5	1646.5
5424	19	1768.5	1666.5
5424	20	1768.5	1672
5424	21	1768.5	1678.5
5424	22	1768.5	1711
5424	23	1804	1646.5
5424	24	1804	1666.5
5424	25	1804	1672
5424	26	1804	1678.5
5424	27	1804	1711
5425	0	2073.5	1564.5
5425	1	2073.5	1564.5
5425	2	2102	1564.5
5425	3	2102	1564.5
5425	4	2102	1623
5426	0	2991	2402.5
5426	1	2991	2423.5
5426	2	2991	2434.5
5426	3	2991	2452
5426	4	2991	2458
5426	5	2991	2466.5
5426	6	2991	2471.5
5426	7	2991	2506.5
5426	8	2991	2509.5
5426	9	2991	2588.5
5426	10	3022.5	2383
5426	11	3022.5	2402.5
5426	12	3022.5	2423.5
5426	13	3022.5	2434.5
5426	14	3022.5	2452
5426	15	3022.5	2458
5426	16	3022.5	2466.5
5426	17	3022.5	2471.5
5426	18	3022.5	2506.5
5426	19	3022.5	2509.5
5426	20	3022.5	2588.5
5426	21	3054	2355
5426	22	3054	2383
5426	23	3054	2402.5
5426	24	3054	2423.5
5426	25	3054	2434.5
5426	26	3054	2452
5426	27	3054	2458
5426	28	3054	2466.5
5426	29	3054	2471.5
5426	30	3054	2506.5
5426	31	3054	2509.5
5426	32	3054	2588.5
5426	33	3054	2657.5
5426	34	3111.5	2355
5426	35	3111.5	2383
5426	36	3111.5	2402.5
5426	37	3111.5	2423.5
5426	38	3111.5	2434.5
5426	39	3111.5	2452
5426	40	3111.5	2458
5426	41	3111.5	2466.5
5426	42	3111.5	2471.5
5426	43	3111.5	2506.5
5426	44	3111.5	2509.5
5426	45	3111.5	2588.5
5427	0	1656	1513
5427	1	1656	1545.5
5427	2	1656	1572.5
5427	3	1656	1580
5427	4	1671	1513
5427	5	1671	1545.5
5427	6	1671	1572.5
5427	7	1671	1580
5427	8	1671	1590.5
5427	9	1690	1513
5427	10	1690	1545.5
5427	11	1690	1572.5
5427	12	1690	1580
5427	13	1690	1590.5
5427	14	1692.5	1513
5427	15	1692.5	1545.5
5427	16	1692.5	1572.5
5427	17	1692.5	1580
5427	18	1692.5	1590.5
5427	19	1714.5	1545.5
5427	20	1714.5	1572.5
5427	21	1714.5	1580
5427	22	1714.5	1590.5
5427	23	1714.5	1618
5427	24	1714.5	1623
5427	25	1714.5	1629
5427	26	1756.5	1572.5
5427	27	1756.5	1580
5427	28	1756.5	1590.5
5427	29	1756.5	1618
5427	30	1756.5	1623
5427	31	1756.5	1629
5427	32	1756.5	1651
5427	33	1756.5	1654
5428	0	2609	2093.5
5428	1	2609	2109.5
5428	2	2609	2126
5428	3	2609	2167
5428	4	2609	2174
5428	5	2609	2185.5
5428	6	2618	2109.5
5428	7	2618	2126
5428	8	2618	2167
5428	9	2618	2174
5428	10	2618	2185.5
5428	11	2635.5	2126
5428	12	2635.5	2167
5428	13	2635.5	2174
5428	14	2635.5	2185.5
5428	15	2635.5	2211.5
5428	16	2641	2126
5428	17	2641	2167
5428	18	2641	2174
5428	19	2641	2185.5
5428	20	2641	2211.5
5428	21	2641	2220.5
5428	22	2646	2126
5428	23	2646	2167
5428	24	2646	2174
5428	25	2646	2185.5
5428	26	2646	2211.5
5428	27	2646	2220.5
5428	28	2681.5	2167
5428	29	2681.5	2174
5428	30	2681.5	2185.5
5428	31	2681.5	2211.5
5428	32	2681.5	2220.5
5428	33	2726.5	2185.5
5428	34	2726.5	2211.5
5428	35	2726.5	2220.5
5428	36	2726.5	2263
5429	0	2924	2704
5429	1	2924	2736
5429	2	2924	2741.5
5429	3	2924	2751
5429	4	2956.5	2736
5429	5	2956.5	2741.5
5429	6	2956.5	2751
5430	0	1655	1144.5
5430	1	1655	1230
5430	2	1704.5	1230
5430	3	1704.5	1263
5430	4	1704.5	1270
5430	5	1713	1230
5430	6	1713	1263
5430	7	1713	1270
5430	8	1713	1286.5
5430	9	1746.5	1230
5430	10	1746.5	1263
5430	11	1746.5	1270
5430	12	1746.5	1286.5
5430	13	1746.5	1302
5430	14	1746.5	1307
5430	15	1756	1230
5430	16	1756	1263
5430	17	1756	1270
5430	18	1756	1286.5
5430	19	1756	1302
5430	20	1756	1307
5431	0	3405	2933
5431	1	3405	2935
5431	2	3405	2938.5
5431	3	3405	2979
5431	4	3419	2933
5431	5	3419	2935
5431	6	3419	2938.5
5431	7	3419	2979
5431	8	3419	2984
5432	0	1493.5	1497
5432	1	1493.5	1534.5
5432	2	1511.5	1534.5
5432	3	1527	1534.5
5432	4	1527	1607.5
5432	5	1527	1617.5
5432	6	1564	1607.5
5432	7	1564	1617.5
5432	8	1564	1621
5433	0	2968.5	2233.5
5433	1	2968.5	2266
5433	2	3000	2233.5
5433	3	3000	2266
5433	4	3000	2285
5433	5	3010	2233.5
5433	6	3010	2266
5433	7	3010	2285
5433	8	3036.5	2233.5
5433	9	3036.5	2266
5433	10	3036.5	2285
5433	11	3036.5	2321
5434	0	2833	2481
5434	1	2833	2491.5
5434	2	2833	2510.5
5434	3	2833	2526
5434	4	2884	2481
5434	5	2884	2491.5
5434	6	2884	2510.5
5434	7	2884	2526
5434	8	2884	2548.5
5434	9	2884	2557.5
5434	10	2904.5	2481
5434	11	2904.5	2491.5
5434	12	2904.5	2510.5
5434	13	2904.5	2526
5434	14	2904.5	2548.5
5434	15	2904.5	2557.5
5434	16	2925	2491.5
5434	17	2925	2510.5
5434	18	2925	2526
5434	19	2925	2548.5
5434	20	2925	2557.5
5434	21	2945	2510.5
5434	22	2945	2526
5434	23	2945	2548.5
5434	24	2945	2557.5
5434	25	2945	2602
5435	0	3057	2423
5435	1	3104	2423
5435	2	3104	2526
5435	3	3112	2526
5436	0	895	982
5436	1	895	1041.5
5436	2	895	1058.5
5436	3	895	1070.5
5436	4	949.5	1041.5
5436	5	949.5	1058.5
5436	6	949.5	1070.5
5436	7	949.5	1091
5436	8	955	1041.5
5436	9	955	1058.5
5436	10	955	1070.5
5436	11	955	1091
5436	12	957.5	1041.5
5436	13	957.5	1058.5
5436	14	957.5	1070.5
5436	15	957.5	1091
5437	0	2163.5	1996
5437	1	2163.5	2046
5437	2	2163.5	2053
5437	3	2163.5	2081
5437	4	2163.5	2086.5
5437	5	2177.5	1996
5437	6	2177.5	2046
5437	7	2177.5	2053
5437	8	2177.5	2081
5437	9	2177.5	2086.5
5437	10	2178	1996
5437	11	2178	2046
5437	12	2178	2053
5437	13	2178	2081
5437	14	2178	2086.5
5437	15	2195	2046
5437	16	2195	2053
5437	17	2195	2081
5437	18	2195	2086.5
5437	19	2228	2046
5437	20	2228	2053
5437	21	2228	2081
5437	22	2228	2086.5
5437	23	2240.5	2046
5437	24	2240.5	2053
5437	25	2240.5	2081
5437	26	2240.5	2086.5
5438	0	2398	1760
5438	1	2398	1774
5438	2	2398	1780
5438	3	2398	1791
5438	4	2398	1812.5
5438	5	2398	1851
5438	6	2398	1858
5438	7	2408	1774
5438	8	2408	1780
5438	9	2408	1791
5438	10	2408	1812.5
5438	11	2408	1851
5438	12	2408	1858
5438	13	2444.5	1812.5
5438	14	2444.5	1851
5438	15	2444.5	1858
5438	16	2452.5	1812.5
5438	17	2452.5	1851
5438	18	2452.5	1858
5438	19	2528.5	1858
5438	20	2528.5	1891
5439	0	3260	2330
5439	1	3260	2367.5
5439	2	3260	2400
5439	3	3260	2409
5439	4	3271	2367.5
5439	5	3271	2400
5439	6	3271	2409
5439	7	3271	2437.5
5439	8	3290	2367.5
5439	9	3290	2400
5439	10	3290	2409
5439	11	3290	2437.5
5439	12	3297	2367.5
5439	13	3297	2400
5439	14	3297	2409
5439	15	3297	2437.5
5439	16	3319	2400
5439	17	3319	2409
5439	18	3319	2437.5
5440	0	568.5	671.5
5440	1	568.5	699
5440	2	568.5	721.5
5440	3	568.5	738
5440	4	568.5	745.5
5440	5	568.5	789
5440	6	568.5	822.5
5440	7	568.5	846
5440	8	568.5	878.5
5440	9	602	738
5440	10	602	745.5
5440	11	602	789
5440	12	602	822.5
5440	13	602	846
5440	14	602	878.5
5440	15	642.5	822.5
5440	16	642.5	846
5440	17	642.5	878.5
5441	0	2740.5	2028.5
5441	1	2740.5	2042.5
5441	2	2740.5	2061
5441	3	2740.5	2074
5441	4	2740.5	2028.5
5441	5	2740.5	2042.5
5441	6	2740.5	2061
5441	7	2740.5	2074
5441	8	2740.5	2028.5
5441	9	2740.5	2042.5
5441	10	2740.5	2061
5441	11	2740.5	2074
5441	12	2740.5	2028.5
5441	13	2740.5	2042.5
5441	14	2740.5	2061
5441	15	2740.5	2074
5441	16	2787	2061
5441	17	2787	2074
5441	18	2838	2157
5441	19	2838	2173.5
5441	20	2838	2180.5
5441	21	2838	2191.5
5442	0	2506.5	1810
5442	1	2506.5	1845
5442	2	2506.5	1851.5
5442	3	2506.5	1861
5442	4	2506.5	1867
5442	5	2506.5	1877.5
5442	6	2533.5	1810
5442	7	2533.5	1845
5442	8	2533.5	1851.5
5442	9	2533.5	1861
5442	10	2533.5	1867
5442	11	2533.5	1877.5
5442	12	2533.5	1893
5442	13	2542	1810
5442	14	2542	1845
5442	15	2542	1851.5
5442	16	2542	1861
5442	17	2542	1867
5442	18	2542	1877.5
5442	19	2542	1893
5442	20	2573	1845
5442	21	2573	1851.5
5442	22	2573	1861
5442	23	2573	1867
5442	24	2573	1877.5
5442	25	2573	1893
5442	26	2573	1918
5442	27	2586.5	1845
5442	28	2586.5	1851.5
5442	29	2586.5	1861
5442	30	2586.5	1867
5442	31	2586.5	1877.5
5442	32	2586.5	1893
5442	33	2586.5	1918
5442	34	2586.5	1941
5442	35	2625	1867
5442	36	2625	1877.5
5442	37	2625	1893
5442	38	2625	1918
5442	39	2625	1941
5443	0	1842.5	1776
5443	1	1842.5	1784
5443	2	1842.5	1801
5443	3	1842.5	1807.5
5443	4	1842.5	1860
5443	5	1850	1776
5443	6	1850	1784
5443	7	1850	1801
5443	8	1850	1807.5
5443	9	1850	1860
5443	10	1856	1776
5443	11	1856	1784
5443	12	1856	1801
5443	13	1856	1807.5
5443	14	1856	1860
5443	15	1882	1801
5443	16	1882	1807.5
5443	17	1882	1860
5443	18	1882	1892
5443	19	1904.5	1807.5
5443	20	1904.5	1860
5443	21	1904.5	1892
5443	22	1912	1860
5443	23	1912	1892
5444	0	1918	1516
5444	1	1918	1524.5
5444	2	1918	1598.5
5444	3	1918	1602.5
5444	4	1918	1616
5444	5	1932	1598.5
5444	6	1932	1602.5
5444	7	1932	1616
5444	8	1961	1598.5
5444	9	1961	1602.5
5444	10	1961	1616
5444	11	1961	1640
5445	0	3529.5	2819.5
5445	1	3529.5	2832
5445	2	3529.5	2833
5445	3	3529.5	2857.5
5445	4	3529.5	2880
5445	5	3537.5	2819.5
5445	6	3537.5	2832
5445	7	3537.5	2833
5445	8	3537.5	2857.5
5445	9	3537.5	2880
5446	0	1583.5	1364.5
5446	1	1583.5	1400
5446	2	1583.5	1411.5
5446	3	1583.5	1420.5
5446	4	1597	1400
5446	5	1597	1411.5
5446	6	1597	1420.5
5446	7	1650	1411.5
5446	8	1650	1420.5
5447	0	3574.5	2876
5447	1	3574.5	2895
5447	2	3574.5	2923.5
5447	3	3616.5	2876
5447	4	3616.5	2895
5447	5	3616.5	2923.5
5447	6	3652	2895
5447	7	3652	2923.5
5448	0	2162	1543
5448	1	2162	1575
5448	2	2165.5	1543
5448	3	2165.5	1575
5448	4	2198	1575
5449	0	852.5	1148
5449	1	852.5	1191
5449	2	852.5	1206
5449	3	937	1206
5449	4	937	1251.5
5449	5	937	1260
5449	6	937	1275
5449	7	937	1292.5
5449	8	947	1251.5
5449	9	947	1260
5449	10	947	1275
5449	11	947	1292.5
5449	12	973.5	1251.5
5449	13	973.5	1260
5449	14	973.5	1275
5449	15	973.5	1292.5
5449	16	984	1251.5
5449	17	984	1260
5449	18	984	1275
5449	19	984	1292.5
5450	0	872	926
5450	1	872	964
5450	2	962	926
5450	3	962	964
5450	4	962	1018.5
5451	0	2508.5	2348.5
5451	1	2508.5	2352.5
5451	2	2508.5	2403.5
5451	3	2508.5	2436
5451	4	2508.5	2450
5451	5	2539	2403.5
5451	6	2539	2436
5451	7	2539	2450
5451	8	2576.5	2403.5
5451	9	2576.5	2436
5451	10	2576.5	2450
5451	11	2576.5	2482.5
5451	12	2576.5	2487.5
5451	13	2603.5	2436
5451	14	2603.5	2450
5451	15	2603.5	2482.5
5451	16	2603.5	2487.5
5451	17	2603.5	2512
5451	18	2603.5	2514
5451	19	2606	2436
5451	20	2606	2450
5451	21	2606	2482.5
5451	22	2606	2487.5
5451	23	2606	2512
5451	24	2606	2514
5451	25	2609	2436
5451	26	2609	2450
5451	27	2609	2482.5
5451	28	2609	2487.5
5451	29	2609	2512
5451	30	2609	2514
5451	31	2623	2436
5451	32	2623	2450
5451	33	2623	2482.5
5451	34	2623	2487.5
5451	35	2623	2512
5451	36	2623	2514
5452	0	2879	2512
5452	1	2879	2538
5452	2	2884	2512
5452	3	2884	2538
5452	4	2889	2512
5452	5	2889	2538
5452	6	2889	2554
5452	7	2911	2512
5452	8	2911	2538
5452	9	2940	2512
5452	10	2940	2538
5452	11	2940	2554
5452	12	2940	2588.5
5452	13	2940	2590
5452	14	2964	2512
5452	15	2964	2538
5452	16	2964	2588.5
5452	17	2964	2590
5452	18	2964	2601
5452	19	2973.5	2512
5452	20	2973.5	2538
5452	21	2973.5	2554
5452	22	2973.5	2588.5
5452	23	2973.5	2590
5452	24	2973.5	2601
5452	25	3006	2538
5452	26	3006	2588.5
5452	27	3006	2590
5452	28	3006	2601
5453	0	1090	1223.5
5453	1	1140	1223.5
5453	2	1140	1293
5453	3	1140	1307
5453	4	1149	1293
5453	5	1149	1307
5454	0	784.5	948.5
5454	1	784.5	967.5
5454	2	784.5	983
5454	3	784.5	1014.5
5454	4	784.5	1037
5454	5	784.5	1042.5
5454	6	790	967.5
5454	7	790	983
5454	8	790	1014.5
5454	9	790	1037
5454	10	790	1042.5
5454	11	795	967.5
5454	12	795	983
5454	13	795	1014.5
5454	14	795	1037
5454	15	795	1042.5
5454	16	845.5	1014.5
5454	17	845.5	1037
5454	18	845.5	1042.5
5454	19	845.5	1081.5
5454	20	845.5	1088
5454	21	845.5	1093
5454	22	906	1037
5454	23	906	1042.5
5454	24	906	1081.5
5454	25	906	1088
5454	26	906	1093
5454	27	906	1123
5454	28	911	1037
5454	29	911	1042.5
5454	30	911	1081.5
5454	31	911	1088
5454	32	911	1093
5454	33	911	1123
5455	0	586.5	466.5
5455	1	586.5	497.5
5455	2	637	466.5
5455	3	637	497.5
5455	4	637	606
5455	5	637	614
5455	6	685.5	466.5
5455	7	685.5	497.5
5455	8	685.5	606
5455	9	685.5	614
5455	10	685.5	715
5455	11	685.5	720
5455	12	714	606
5455	13	714	614
5455	14	714	715
5455	15	714	720
5455	16	714	790.5
5455	17	714	815.5
5456	0	2598	2238
5456	1	2598	2254.5
5456	2	2598	2269.5
5456	3	2598	2291.5
5456	4	2598	2314.5
5457	0	1784.5	1626.5
5457	1	1784.5	1630
5457	2	1784.5	1657
5457	3	1784.5	1681
5457	4	1784.5	1716
5457	5	1791	1630
5457	6	1791	1657
5457	7	1791	1716
5457	8	1795	1657
5457	9	1795	1716
5457	10	1878.5	1716
5457	11	1878.5	1757
5457	12	1878.5	1789
5458	0	1501.5	1530.5
5458	1	1501.5	1534
5458	2	1501.5	1560.5
5458	3	1501.5	1563
5458	4	1528	1560.5
5458	5	1528	1563
5458	6	1537.5	1560.5
5458	7	1537.5	1563
5458	8	1542.5	1560.5
5458	9	1542.5	1563
5458	10	1545.5	1560.5
5458	11	1545.5	1563
5458	12	1579	1661
5458	13	1579	1666
5458	14	1579	1670
5459	0	824.5	1142
5459	1	824.5	1154
5459	2	824.5	1191.5
5459	3	824.5	1235.5
5459	4	839	1154
5459	5	839	1191.5
5459	6	839	1235.5
5460	0	2806	2460
5460	1	2806	2469
5460	2	2852.5	2460
5460	3	2852.5	2469
5460	4	2864	2460
5460	5	2864	2469
5461	0	628.5	862.5
5461	1	628.5	923
5461	2	658.5	862.5
5461	3	658.5	923
5461	4	658.5	937
5461	5	689	923
5461	6	689	937
5461	7	689	955
5461	8	689	969
5461	9	702	923
5461	10	702	937
5461	11	702	955
5461	12	702	969
5462	0	911	983.5
5462	1	911	1015.5
5462	2	948.5	983.5
5462	3	948.5	1015.5
5463	0	3019	2691
5463	1	3019	2698
5463	2	3019	2704
5463	3	3019	2712.5
5463	4	3019	2720
5463	5	3019	2744
5463	6	3019	2763
5463	7	3019	2778
5463	8	3055.5	2698
5463	9	3055.5	2704
5463	10	3055.5	2712.5
5463	11	3055.5	2744
5463	12	3055.5	2763
5463	13	3055.5	2778
5463	14	3063.5	2704
5463	15	3063.5	2712.5
5463	16	3063.5	2744
5463	17	3063.5	2763
5463	18	3063.5	2778
5463	19	3068	2712.5
5463	20	3068	2720
5463	21	3068	2744
5463	22	3068	2763
5463	23	3068	2778
5463	24	3078	2744
5463	25	3078	2763
5463	26	3078	2778
5463	27	3088.5	2744
5463	28	3088.5	2763
5463	29	3088.5	2778
5463	30	3088.5	2823.5
5463	31	3112	2744
5463	32	3112	2763
5463	33	3112	2778
5463	34	3112	2823.5
5463	35	3135	2763
5463	36	3135	2778
5463	37	3135	2823.5
5463	38	3144.5	2763
5463	39	3144.5	2778
5463	40	3144.5	2823.5
5463	41	3144.5	2862
5464	0	1195	1003
5464	1	1195	1015
5464	2	1195	1026.5
5464	3	1195	1040.5
5464	4	1199.5	1003
5464	5	1199.5	1015
5464	6	1199.5	1026.5
5464	7	1199.5	1040.5
5464	8	1217.5	1003
5464	9	1217.5	1015
5464	10	1217.5	1026.5
5464	11	1217.5	1040.5
5464	12	1217.5	1058
5464	13	1226	1003
5464	14	1226	1015
5464	15	1226	1026.5
5464	16	1226	1040.5
5464	17	1226	1058
5464	18	1242	1003
5464	19	1242	1015
5464	20	1242	1026.5
5464	21	1242	1040.5
5464	22	1242	1058
5464	23	1265	1003
5464	24	1265	1015
5464	25	1265	1026.5
5464	26	1265	1040.5
5464	27	1265	1058
5464	28	1288.5	1015
5464	29	1288.5	1026.5
5464	30	1288.5	1040.5
5464	31	1288.5	1058
5465	0	1041	1218.5
5465	1	1041	1266
5465	2	1041	1293
5465	3	1041	1296
5465	4	1059	1218.5
5465	5	1059	1266
5465	6	1059	1293
5465	7	1059	1296
5465	8	1073	1266
5465	9	1073	1293
5465	10	1073	1296
5465	11	1090.5	1266
5465	12	1090.5	1293
5465	13	1090.5	1296
5465	14	1090.5	1346.5
5465	15	1099	1266
5465	16	1099	1293
5465	17	1099	1296
5465	18	1099	1346.5
5465	19	1106	1266
5465	20	1106	1293
5465	21	1106	1296
5465	22	1106	1346.5
5465	23	1108.5	1266
5465	24	1108.5	1293
5465	25	1108.5	1296
5465	26	1108.5	1346.5
5465	27	1131	1293
5465	28	1131	1296
5465	29	1131	1346.5
5466	0	3618.5	3131.5
5466	1	3618.5	3133
5466	2	3618.5	3141
5466	3	3650.5	3131.5
5466	4	3650.5	3133
5466	5	3650.5	3141
5467	0	3439	2941
5467	1	3439	2947.5
5467	2	3439	3001
5467	3	3461	2941
5467	4	3461	2947.5
5467	5	3461	3001
5467	6	3495	3001
5467	7	3495	3067.5
5467	8	3527	3001
5467	9	3527	3067.5
5468	0	2956	2167
5468	1	2975	2167
5468	2	2988.5	2167
5468	3	2988.5	2244
5468	4	3007	2167
5468	5	3007	2244
5468	6	3007	2258.5
5468	7	3031	2244
5468	8	3031	2258.5
5468	9	3031	2270.5
5468	10	3062	2244
5468	11	3062	2258.5
5468	12	3062	2270.5
5468	13	3067.5	2244
5468	14	3067.5	2258.5
5468	15	3067.5	2270.5
5469	0	1082	1228
5469	1	1082	1239.5
5469	2	1082	1262
5469	3	1082	1271.5
5469	4	1097	1228
5469	5	1097	1239.5
5469	6	1097	1262
5469	7	1097	1271.5
5469	8	1097	1303
5469	9	1129	1228
5469	10	1129	1239.5
5469	11	1129	1262
5469	12	1129	1271.5
5469	13	1129	1303
5470	0	2443	2218.5
5470	1	2443	2278.5
5470	2	2443	2280.5
5470	3	2443	2289
