event_id nfired_ustrips_inroi nfired_vstrips_inroi roi_ustrip_min roi_ustrip_max roi_vstrip_min roi_vstrip_max roi_u_width roi_v_width
4185 40 47 786.00000000 936.00000000 722.00000000 935.00000000 150.00000000 213.00000000
4186 73 72 2975.00000000 3125.00000000 2554.00000000 2766.00000000 150.00000000 212.00000000
4187 57 82 2275.00000000 2425.00000000 2139.00000000 2351.00000000 150.00000000 212.00000000
4188 83 55 937.00000000 1087.00000000 1211.00000000 1423.00000000 150.00000000 212.00000000
4189 37 81 3165.00000000 3315.00000000 2484.00000000 2696.00000000 150.00000000 212.00000000
4190 89 124 1354.00000000 1504.00000000 1477.00000000 1690.00000000 150.00000000 213.00000000
4191 27 72 1931.00000000 2081.00000000 1825.00000000 2037.00000000 150.00000000 212.00000000
4192 38 76 2527.00000000 2677.00000000 2048.00000000 2260.00000000 150.00000000 212.00000000
4193 42 60 3363.00000000 3513.00000000 2935.00000000 3147.00000000 150.00000000 212.00000000
4194 67 84 813.00000000 963.00000000 996.00000000 1209.00000000 150.00000000 213.00000000
4195 50 80 1573.00000000 1723.00000000 1240.00000000 1452.00000000 150.00000000 212.00000000
4196 59 93 1884.00000000 2034.00000000 1727.00000000 1939.00000000 150.00000000 212.00000000
4197 53 48 2500.00000000 2650.00000000 2091.00000000 2303.00000000 150.00000000 212.00000000
4198 23 78 889.00000000 1039.00000000 954.00000000 1166.00000000 150.00000000 212.00000000
4199 24 104 1925.00000000 2075.00000000 1325.00000000 1537.00000000 150.00000000 212.00000000
4200 34 56 3342.00000000 3492.00000000 2606.00000000 2818.00000000 150.00000000 212.00000000
4201 42 73 1772.00000000 1922.00000000 1284.00000000 1496.00000000 150.00000000 212.00000000
4202 33 54 652.00000000 802.00000000 471.00000000 683.00000000 150.00000000 212.00000000
4203 40 78 1184.00000000 1334.00000000 1130.00000000 1342.00000000 150.00000000 212.00000000
4204 89 19 636.00000000 786.00000000 584.00000000 797.00000000 150.00000000 213.00000000
4205 28 84 2219.00000000 2369.00000000 1924.00000000 2136.00000000 150.00000000 212.00000000
4206 28 92 366.00000000 716.00000000 552.00000000 1192.00000000 350.00000000 640.00000000
4207 52 102 2039.00000000 2189.00000000 1549.00000000 1761.00000000 150.00000000 212.00000000
4208 48 260 1205.00000000 1453.00000000 1205.00000000 1762.00000000 248.00000000 557.00000000
4209 42 80 2404.00000000 2554.00000000 1693.00000000 1905.00000000 150.00000000 212.00000000
4210 30 126 1572.00000000 1722.00000000 1120.00000000 1332.00000000 150.00000000 212.00000000
4211 52 95 1996.00000000 2146.00000000 1654.00000000 1867.00000000 150.00000000 213.00000000
4212 47 56 1661.00000000 1811.00000000 1488.00000000 1700.00000000 150.00000000 212.00000000
4213 20 84 2239.00000000 2389.00000000 1539.00000000 1752.00000000 150.00000000 213.00000000
4214 12 58 659.00000000 809.00000000 1049.00000000 1261.00000000 150.00000000 212.00000000
4215 52 78 2539.00000000 2689.00000000 2316.00000000 2529.00000000 150.00000000 213.00000000
4216 50 83 3616.00000000 3766.00000000 2755.00000000 2967.00000000 150.00000000 212.00000000
4217 62 55 1139.00000000 1289.00000000 1177.00000000 1389.00000000 150.00000000 212.00000000
4218 101 59 950.00000000 1100.00000000 1113.00000000 1325.00000000 150.00000000 212.00000000
4219 75 113 2978.00000000 3128.00000000 2084.00000000 2297.00000000 150.00000000 213.00000000
4220 65 74 1400.00000000 1550.00000000 1314.00000000 1526.00000000 150.00000000 212.00000000
4221 51 114 3034.00000000 3184.00000000 2647.00000000 2859.00000000 150.00000000 212.00000000
4222 51 64 1663.00000000 1813.00000000 1494.00000000 1707.00000000 150.00000000 213.00000000
4223 42 59 3216.00000000 3366.00000000 2564.00000000 2776.00000000 150.00000000 212.00000000
4224 115 99 1047.00000000 1197.00000000 1308.00000000 1520.00000000 150.00000000 212.00000000
4225 35 84 1789.00000000 1939.00000000 1605.00000000 1818.00000000 150.00000000 213.00000000
4226 54 78 2161.00000000 2311.00000000 2063.00000000 2275.00000000 150.00000000 212.00000000
4227 53 109 2498.00000000 2648.00000000 1841.00000000 2053.00000000 150.00000000 212.00000000
4228 76 96 2597.00000000 2747.00000000 2400.00000000 2612.00000000 150.00000000 212.00000000
4229 47 75 1529.00000000 1679.00000000 1357.00000000 1570.00000000 150.00000000 213.00000000
4230 42 78 1534.00000000 1684.00000000 1508.00000000 1720.00000000 150.00000000 212.00000000
4231 43 105 2278.00000000 2428.00000000 1825.00000000 2038.00000000 150.00000000 213.00000000
4232 32 74 2454.00000000 2604.00000000 2058.00000000 2270.00000000 150.00000000 212.00000000
4233 55 50 3336.00000000 3486.00000000 2906.00000000 3118.00000000 150.00000000 212.00000000
4234 75 59 1853.00000000 2003.00000000 1512.00000000 1724.00000000 150.00000000 212.00000000
4235 53 89 2565.00000000 2715.00000000 1895.00000000 2108.00000000 150.00000000 213.00000000
4236 43 60 712.00000000 862.00000000 704.00000000 916.00000000 150.00000000 212.00000000
4237 36 32 625.00000000 775.00000000 709.00000000 921.00000000 150.00000000 212.00000000
4238 19 43 3122.00000000 3272.00000000 2560.00000000 2772.00000000 150.00000000 212.00000000
4239 45 56 635.00000000 785.00000000 430.00000000 642.00000000 150.00000000 212.00000000
4240 52 94 2552.00000000 2702.00000000 2042.00000000 2255.00000000 150.00000000 213.00000000
4241 73 84 2885.00000000 3035.00000000 2535.00000000 2747.00000000 150.00000000 212.00000000
4242 92 232 624.00000000 942.00000000 770.00000000 1382.00000000 318.00000000 612.00000000
4243 30 44 3096.00000000 3246.00000000 2417.00000000 2629.00000000 150.00000000 212.00000000
4244 43 85 2375.00000000 2525.00000000 1801.00000000 2013.00000000 150.00000000 212.00000000
4245 70 52 2338.00000000 2488.00000000 1886.00000000 2098.00000000 150.00000000 212.00000000
4246 54 110 2454.00000000 2604.00000000 2137.00000000 2349.00000000 150.00000000 212.00000000
4247 106 194 552.00000000 899.00000000 385.00000000 1058.00000000 347.00000000 673.00000000
4248 43 89 1135.00000000 1285.00000000 1245.00000000 1458.00000000 150.00000000 213.00000000
4249 50 110 1680.00000000 1830.00000000 1307.00000000 1519.00000000 150.00000000 212.00000000
4250 42 54 3393.00000000 3543.00000000 2625.00000000 2837.00000000 150.00000000 212.00000000
4251 33 63 3203.00000000 3353.00000000 2661.00000000 2873.00000000 150.00000000 212.00000000
4252 81 80 2892.00000000 3042.00000000 2483.00000000 2695.00000000 150.00000000 212.00000000
4253 89 135 2315.00000000 2465.00000000 1845.00000000 2058.00000000 150.00000000 213.00000000
4254 75 86 2833.00000000 2983.00000000 2497.00000000 2709.00000000 150.00000000 212.00000000
4255 67 47 705.00000000 855.00000000 833.00000000 1045.00000000 150.00000000 212.00000000
4256 9 46 1642.00000000 1792.00000000 1488.00000000 1701.00000000 150.00000000 213.00000000
4257 57 119 1458.00000000 1608.00000000 1532.00000000 1744.00000000 150.00000000 212.00000000
4258 95 94 2720.00000000 2870.00000000 2255.00000000 2467.00000000 150.00000000 212.00000000
4259 63 93 3434.00000000 3584.00000000 2819.00000000 3031.00000000 150.00000000 212.00000000
4260 60 235 1168.00000000 1417.00000000 1280.00000000 1825.00000000 249.00000000 545.00000000
4261 30 19 525.00000000 675.00000000 534.00000000 746.00000000 150.00000000 212.00000000
4262 44 109 2262.00000000 2412.00000000 2143.00000000 2355.00000000 150.00000000 212.00000000
4263 73 66 920.00000000 1070.00000000 1045.00000000 1257.00000000 150.00000000 212.00000000
4264 71 115 1337.00000000 1487.00000000 1472.00000000 1684.00000000 150.00000000 212.00000000
4265 53 112 2790.00000000 2940.00000000 2308.00000000 2520.00000000 150.00000000 212.00000000
4266 18 98 1998.00000000 2148.00000000 1972.00000000 2184.00000000 150.00000000 212.00000000
4267 91 187 457.00000000 812.00000000 385.00000000 1056.00000000 355.00000000 671.00000000
4268 33 77 1277.00000000 1427.00000000 937.00000000 1149.00000000 150.00000000 212.00000000
4269 61 76 1236.00000000 1386.00000000 1183.00000000 1395.00000000 150.00000000 212.00000000
4270 55 84 3243.00000000 3393.00000000 2803.00000000 3015.00000000 150.00000000 212.00000000
4271 42 72 2599.00000000 2749.00000000 2196.00000000 2408.00000000 150.00000000 212.00000000
4272 50 84 1716.00000000 1866.00000000 1427.00000000 1639.00000000 150.00000000 212.00000000
4273 51 90 3026.00000000 3176.00000000 2561.00000000 2773.00000000 150.00000000 212.00000000
4274 97 51 1100.00000000 1250.00000000 1288.00000000 1500.00000000 150.00000000 212.00000000
4275 87 56 3544.00000000 3901.00000000 2934.00000000 3265.00000000 357.00000000 331.00000000
4276 38 60 2136.00000000 2286.00000000 1986.00000000 2198.00000000 150.00000000 212.00000000
4277 69 53 2324.00000000 2474.00000000 1677.00000000 1889.00000000 150.00000000 212.00000000
4278 52 72 2848.00000000 2998.00000000 1972.00000000 2184.00000000 150.00000000 212.00000000
4279 79 108 925.00000000 1075.00000000 977.00000000 1189.00000000 150.00000000 212.00000000
4280 23 83 1178.00000000 1328.00000000 1006.00000000 1218.00000000 150.00000000 212.00000000
4281 72 185 592.00000000 910.00000000 807.00000000 1412.00000000 318.00000000 605.00000000
4282 33 98 2606.00000000 2756.00000000 1940.00000000 2152.00000000 150.00000000 212.00000000
4283 62 40 3629.00000000 3779.00000000 2911.00000000 3123.00000000 150.00000000 212.00000000
4284 30 110 758.00000000 908.00000000 1115.00000000 1327.00000000 150.00000000 212.00000000
4285 36 61 2537.00000000 2687.00000000 2230.00000000 2442.00000000 150.00000000 212.00000000
4286 6 63 1309.00000000 1459.00000000 1345.00000000 1557.00000000 150.00000000 212.00000000
4287 77 87 925.00000000 1075.00000000 870.00000000 1082.00000000 150.00000000 212.00000000
4288 89 209 777.00000000 1071.00000000 990.00000000 1571.00000000 294.00000000 581.00000000
4289 61 95 3132.00000000 3282.00000000 2618.00000000 2830.00000000 150.00000000 212.00000000
4290 47 118 2646.00000000 2796.00000000 2116.00000000 2328.00000000 150.00000000 212.00000000
4291 45 77 2132.00000000 2282.00000000 1914.00000000 2126.00000000 150.00000000 212.00000000
4292 60 58 2712.00000000 2862.00000000 2533.00000000 2746.00000000 150.00000000 213.00000000
4293 56 96 2204.00000000 2354.00000000 2033.00000000 2245.00000000 150.00000000 212.00000000
4294 54 105 1925.00000000 2075.00000000 1802.00000000 2014.00000000 150.00000000 212.00000000
4295 40 89 3003.00000000 3153.00000000 2432.00000000 2644.00000000 150.00000000 212.00000000
4296 50 102 2383.00000000 2533.00000000 1727.00000000 1939.00000000 150.00000000 212.00000000
4297 37 73 2398.00000000 2548.00000000 2254.00000000 2466.00000000 150.00000000 212.00000000
4298 41 50 2572.00000000 2722.00000000 2362.00000000 2574.00000000 150.00000000 212.00000000
4299 98 91 393.00000000 773.00000000 67.00000000 788.00000000 380.00000000 721.00000000
4300 37 73 2909.00000000 3059.00000000 2285.00000000 2497.00000000 150.00000000 212.00000000
4301 58 80 2585.00000000 2735.00000000 1983.00000000 2195.00000000 150.00000000 212.00000000
4302 44 67 3135.00000000 3285.00000000 2624.00000000 2836.00000000 150.00000000 212.00000000
4303 81 65 2079.00000000 2229.00000000 1415.00000000 1627.00000000 150.00000000 212.00000000
4304 24 89 2084.00000000 2234.00000000 1952.00000000 2164.00000000 150.00000000 212.00000000
4305 49 100 2400.00000000 2550.00000000 2008.00000000 2220.00000000 150.00000000 212.00000000
4306 99 182 1178.00000000 1454.00000000 631.00000000 1273.00000000 276.00000000 642.00000000
4307 91 161 914.00000000 1192.00000000 1093.00000000 1661.00000000 278.00000000 568.00000000
4308 51 89 1888.00000000 2038.00000000 1853.00000000 2065.00000000 150.00000000 212.00000000
4309 93 79 919.00000000 1069.00000000 1026.00000000 1238.00000000 150.00000000 212.00000000
4310 72 146 361.00000000 726.00000000 333.00000000 1010.00000000 365.00000000 677.00000000
4311 74 98 1442.00000000 1592.00000000 1504.00000000 1717.00000000 150.00000000 213.00000000
4312 56 61 2213.00000000 2363.00000000 1568.00000000 1780.00000000 150.00000000 212.00000000
4313 57 76 2762.00000000 2912.00000000 2223.00000000 2435.00000000 150.00000000 212.00000000
4314 28 49 3089.00000000 3239.00000000 2786.00000000 2998.00000000 150.00000000 212.00000000
4315 30 89 1662.00000000 1812.00000000 1507.00000000 1719.00000000 150.00000000 212.00000000
4316 40 62 2872.00000000 3022.00000000 2347.00000000 2559.00000000 150.00000000 212.00000000
4317 65 109 2401.00000000 2551.00000000 1634.00000000 1846.00000000 150.00000000 212.00000000
4318 32 107 3212.00000000 3362.00000000 2317.00000000 2530.00000000 150.00000000 213.00000000
4319 44 90 1214.00000000 1364.00000000 814.00000000 1027.00000000 150.00000000 213.00000000
4320 43 95 2255.00000000 2405.00000000 1980.00000000 2192.00000000 150.00000000 212.00000000
4321 69 103 1107.00000000 1257.00000000 1086.00000000 1298.00000000 150.00000000 212.00000000
4322 82 311 2196.00000000 2357.00000000 1225.00000000 1778.00000000 161.00000000 553.00000000
4323 21 62 674.00000000 824.00000000 784.00000000 996.00000000 150.00000000 212.00000000
4324 54 70 2552.00000000 2702.00000000 2292.00000000 2504.00000000 150.00000000 212.00000000
4325 64 82 1970.00000000 2120.00000000 1957.00000000 2169.00000000 150.00000000 212.00000000
4326 85 184 271.00000000 637.00000000 419.00000000 1079.00000000 366.00000000 660.00000000
4327 38 91 1300.00000000 1450.00000000 1444.00000000 1656.00000000 150.00000000 212.00000000
4328 72 110 2857.00000000 3007.00000000 2434.00000000 2646.00000000 150.00000000 212.00000000
4329 37 60 2218.00000000 2368.00000000 2098.00000000 2310.00000000 150.00000000 212.00000000
4330 51 114 1519.00000000 1669.00000000 1119.00000000 1331.00000000 150.00000000 212.00000000
4331 57 98 2118.00000000 2268.00000000 1771.00000000 1983.00000000 150.00000000 212.00000000
4332 27 58 2056.00000000 2206.00000000 1731.00000000 1943.00000000 150.00000000 212.00000000
4333 66 83 1406.00000000 1556.00000000 1238.00000000 1450.00000000 150.00000000 212.00000000
4334 30 48 3219.00000000 3369.00000000 2740.00000000 2952.00000000 150.00000000 212.00000000
4335 39 77 1331.00000000 1481.00000000 1169.00000000 1381.00000000 150.00000000 212.00000000
4336 65 43 2708.00000000 2858.00000000 2389.00000000 2601.00000000 150.00000000 212.00000000
4337 111 112 2958.00000000 3231.00000000 2672.00000000 3044.00000000 273.00000000 372.00000000
4338 26 97 1842.00000000 1992.00000000 1839.00000000 2051.00000000 150.00000000 212.00000000
4339 59 59 1830.00000000 1980.00000000 1753.00000000 1965.00000000 150.00000000 212.00000000
4340 68 61 2734.00000000 2884.00000000 2344.00000000 2556.00000000 150.00000000 212.00000000
4341 57 78 2031.00000000 2181.00000000 1896.00000000 2108.00000000 150.00000000 212.00000000
4342 56 97 2072.00000000 2222.00000000 1641.00000000 1853.00000000 150.00000000 212.00000000
4343 29 73 2718.00000000 2868.00000000 2448.00000000 2660.00000000 150.00000000 212.00000000
4344 47 97 3237.00000000 3387.00000000 2670.00000000 2883.00000000 150.00000000 213.00000000
4345 53 58 2186.00000000 2336.00000000 1766.00000000 1979.00000000 150.00000000 213.00000000
4346 55 106 2520.00000000 2670.00000000 1885.00000000 2097.00000000 150.00000000 212.00000000
4347 87 189 502.00000000 859.00000000 300.00000000 986.00000000 357.00000000 686.00000000
4348 56 34 3134.00000000 3284.00000000 2801.00000000 3014.00000000 150.00000000 213.00000000
4349 25 128 2003.00000000 2153.00000000 1810.00000000 2022.00000000 150.00000000 212.00000000
4350 61 55 1087.00000000 1237.00000000 1130.00000000 1342.00000000 150.00000000 212.00000000
4351 37 68 2731.00000000 2881.00000000 2479.00000000 2691.00000000 150.00000000 212.00000000
4352 74 95 2768.00000000 2918.00000000 2223.00000000 2435.00000000 150.00000000 212.00000000
4353 68 222 556.00000000 882.00000000 724.00000000 1341.00000000 326.00000000 617.00000000
4354 25 110 2303.00000000 2453.00000000 1746.00000000 1958.00000000 150.00000000 212.00000000
4355 63 178 1482.00000000 1695.00000000 1483.00000000 2005.00000000 213.00000000 522.00000000
4356 39 50 2610.00000000 2760.00000000 1846.00000000 2058.00000000 150.00000000 212.00000000
4357 31 74 1747.00000000 1897.00000000 1673.00000000 1885.00000000 150.00000000 212.00000000
4358 49 73 2695.00000000 2845.00000000 2372.00000000 2584.00000000 150.00000000 212.00000000
4359 45 50 1920.00000000 2070.00000000 1715.00000000 1927.00000000 150.00000000 212.00000000
4360 46 248 1381.00000000 1606.00000000 1404.00000000 1936.00000000 225.00000000 532.00000000
4361 108 80 3481.00000000 3828.00000000 2927.00000000 3260.00000000 347.00000000 333.00000000
4362 60 84 3071.00000000 3221.00000000 2525.00000000 2737.00000000 150.00000000 212.00000000
4363 77 99 1901.00000000 2051.00000000 1706.00000000 1919.00000000 150.00000000 213.00000000
4364 43 116 2672.00000000 2822.00000000 2409.00000000 2621.00000000 150.00000000 212.00000000
4365 30 98 1262.00000000 1412.00000000 950.00000000 1162.00000000 150.00000000 212.00000000
4366 51 137 2564.00000000 2786.00000000 2303.00000000 2722.00000000 222.00000000 419.00000000
4367 69 69 2553.00000000 2703.00000000 1894.00000000 2106.00000000 150.00000000 212.00000000
4368 67 70 2505.00000000 2655.00000000 2189.00000000 2401.00000000 150.00000000 212.00000000
4369 43 81 1535.00000000 1685.00000000 1324.00000000 1536.00000000 150.00000000 212.00000000
4370 39 41 1334.00000000 1484.00000000 1157.00000000 1369.00000000 150.00000000 212.00000000
4371 53 108 552.00000000 909.00000000 220.00000000 919.00000000 357.00000000 699.00000000
4372 93 237 1315.00000000 1548.00000000 1330.00000000 1871.00000000 233.00000000 541.00000000
4373 69 185 1315.00000000 1548.00000000 1330.00000000 1871.00000000 233.00000000 541.00000000
4374 24 101 2034.00000000 2184.00000000 2012.00000000 2224.00000000 150.00000000 212.00000000
4375 40 76 874.00000000 1024.00000000 1109.00000000 1321.00000000 150.00000000 212.00000000
4376 39 54 2079.00000000 2229.00000000 1863.00000000 2075.00000000 150.00000000 212.00000000
4377 121 89 1048.00000000 1198.00000000 1302.00000000 1515.00000000 150.00000000 213.00000000
4378 85 106 1107.00000000 1257.00000000 1084.00000000 1296.00000000 150.00000000 212.00000000
4379 59 74 2642.00000000 2792.00000000 2024.00000000 2236.00000000 150.00000000 212.00000000
4380 46 52 2443.00000000 2593.00000000 2260.00000000 2472.00000000 150.00000000 212.00000000
4381 53 181 1563.00000000 1770.00000000 1442.00000000 1970.00000000 207.00000000 528.00000000
4382 59 61 1973.00000000 2123.00000000 1831.00000000 2043.00000000 150.00000000 212.00000000
4383 49 95 2824.00000000 2974.00000000 2372.00000000 2584.00000000 150.00000000 212.00000000
4384 63 99 2661.00000000 2811.00000000 1952.00000000 2164.00000000 150.00000000 212.00000000
4385 29 107 2286.00000000 2436.00000000 2120.00000000 2332.00000000 150.00000000 212.00000000
4386 73 125 915.00000000 1065.00000000 1111.00000000 1323.00000000 150.00000000 212.00000000
4387 43 97 1397.00000000 1547.00000000 1377.00000000 1589.00000000 150.00000000 212.00000000
4388 34 115 2951.00000000 3101.00000000 2441.00000000 2653.00000000 150.00000000 212.00000000
4389 76 79 1134.00000000 1284.00000000 1373.00000000 1585.00000000 150.00000000 212.00000000
4390 35 52 1353.00000000 1503.00000000 1547.00000000 1759.00000000 150.00000000 212.00000000
4391 64 78 2126.00000000 2276.00000000 1887.00000000 2099.00000000 150.00000000 212.00000000
4392 28 91 2507.00000000 2657.00000000 1987.00000000 2199.00000000 150.00000000 212.00000000
4393 77 122 1918.00000000 2068.00000000 1252.00000000 1465.00000000 150.00000000 213.00000000
4394 65 165 640.00000000 961.00000000 695.00000000 1319.00000000 321.00000000 624.00000000
4395 42 75 2445.00000000 2595.00000000 1835.00000000 2047.00000000 150.00000000 212.00000000
4396 45 104 1130.00000000 1280.00000000 1266.00000000 1479.00000000 150.00000000 213.00000000
4397 25 78 2788.00000000 2938.00000000 2369.00000000 2581.00000000 150.00000000 212.00000000
4398 49 87 2836.00000000 2986.00000000 2533.00000000 2745.00000000 150.00000000 212.00000000
4399 30 56 1525.00000000 1675.00000000 1400.00000000 1612.00000000 150.00000000 212.00000000
4400 100 91 921.00000000 1071.00000000 898.00000000 1110.00000000 150.00000000 212.00000000
4401 80 112 2600.00000000 2750.00000000 1749.00000000 1961.00000000 150.00000000 212.00000000
4402 171 248 1046.00000000 1320.00000000 955.00000000 1548.00000000 274.00000000 593.00000000
4403 29 79 2873.00000000 3023.00000000 2310.00000000 2522.00000000 150.00000000 212.00000000
4404 56 87 2496.00000000 2646.00000000 2058.00000000 2270.00000000 150.00000000 212.00000000
4405 28 53 2075.00000000 2225.00000000 2099.00000000 2311.00000000 150.00000000 212.00000000
4406 48 78 1165.00000000 1315.00000000 1286.00000000 1498.00000000 150.00000000 212.00000000
4407 45 51 2852.00000000 3002.00000000 2614.00000000 2827.00000000 150.00000000 213.00000000
4408 77 53 1102.00000000 1252.00000000 911.00000000 1123.00000000 150.00000000 212.00000000
4409 43 56 2896.00000000 3046.00000000 2569.00000000 2781.00000000 150.00000000 212.00000000
4410 52 99 1614.00000000 1764.00000000 1141.00000000 1353.00000000 150.00000000 212.00000000
4411 100 50 3230.00000000 3380.00000000 2881.00000000 3093.00000000 150.00000000 212.00000000
4412 53 98 2800.00000000 2950.00000000 2173.00000000 2385.00000000 150.00000000 212.00000000
4413 51 94 2574.00000000 2724.00000000 2175.00000000 2387.00000000 150.00000000 212.00000000
4414 56 77 2286.00000000 2436.00000000 1910.00000000 2122.00000000 150.00000000 212.00000000
4415 40 162 1542.00000000 1748.00000000 1511.00000000 2030.00000000 206.00000000 519.00000000
4416 166 259 1025.00000000 1290.00000000 1170.00000000 1729.00000000 265.00000000 559.00000000
4417 57 74 2596.00000000 2746.00000000 2341.00000000 2553.00000000 150.00000000 212.00000000
4418 70 187 483.00000000 812.00000000 749.00000000 1360.00000000 329.00000000 611.00000000
4419 62 86 1860.00000000 2010.00000000 1562.00000000 1775.00000000 150.00000000 213.00000000
4420 48 77 395.00000000 770.00000000 139.00000000 848.00000000 375.00000000 709.00000000
4421 58 78 2656.00000000 2806.00000000 2150.00000000 2362.00000000 150.00000000 212.00000000
4422 34 71 2353.00000000 2503.00000000 2234.00000000 2446.00000000 150.00000000 212.00000000
4423 74 272 1310.00000000 1559.00000000 975.00000000 1568.00000000 249.00000000 593.00000000
4424 19 67 2789.00000000 2939.00000000 2570.00000000 2782.00000000 150.00000000 212.00000000
4425 48 114 2337.00000000 2487.00000000 1606.00000000 1819.00000000 150.00000000 213.00000000
4426 65 59 2461.00000000 2611.00000000 2056.00000000 2268.00000000 150.00000000 212.00000000
4427 48 73 3153.00000000 3303.00000000 2608.00000000 2820.00000000 150.00000000 212.00000000
4428 59 100 3187.00000000 3337.00000000 2466.00000000 2678.00000000 150.00000000 212.00000000
4429 64 49 2978.00000000 3128.00000000 2167.00000000 2379.00000000 150.00000000 212.00000000
4430 60 61 1124.00000000 1274.00000000 935.00000000 1147.00000000 150.00000000 212.00000000
4431 69 52 3148.00000000 3298.00000000 2645.00000000 2857.00000000 150.00000000 212.00000000
4432 67 85 2197.00000000 2347.00000000 2070.00000000 2282.00000000 150.00000000 212.00000000
4433 178 242 811.00000000 1103.00000000 975.00000000 1559.00000000 292.00000000 584.00000000
4434 58 69 1897.00000000 2047.00000000 1569.00000000 1781.00000000 150.00000000 212.00000000
4435 40 60 1338.00000000 1488.00000000 955.00000000 1168.00000000 150.00000000 213.00000000
4436 32 81 2434.00000000 2584.00000000 2124.00000000 2337.00000000 150.00000000 213.00000000
4437 24 29 3723.00000000 3873.00000000 3017.00000000 3229.00000000 150.00000000 212.00000000
4438 40 69 2566.00000000 2716.00000000 2023.00000000 2235.00000000 150.00000000 212.00000000
4439 83 89 1670.00000000 1820.00000000 1387.00000000 1599.00000000 150.00000000 212.00000000
4440 55 78 829.00000000 979.00000000 810.00000000 1022.00000000 150.00000000 212.00000000
4441 79 137 2584.00000000 2809.00000000 2364.00000000 2775.00000000 225.00000000 411.00000000
4442 72 67 3085.00000000 3235.00000000 2643.00000000 2855.00000000 150.00000000 212.00000000
4443 65 100 2741.00000000 2891.00000000 2512.00000000 2724.00000000 150.00000000 212.00000000
4444 49 81 2543.00000000 2693.00000000 1829.00000000 2041.00000000 150.00000000 212.00000000
4445 52 70 2767.00000000 2917.00000000 2219.00000000 2431.00000000 150.00000000 212.00000000
4446 22 96 1828.00000000 1978.00000000 1583.00000000 1795.00000000 150.00000000 212.00000000
4447 20 91 3336.00000000 3486.00000000 2330.00000000 2542.00000000 150.00000000 212.00000000
4448 35 74 3412.00000000 3562.00000000 2758.00000000 2970.00000000 150.00000000 212.00000000
4449 81 60 1042.00000000 1192.00000000 1292.00000000 1504.00000000 150.00000000 212.00000000
4450 35 108 3561.00000000 3711.00000000 2815.00000000 3027.00000000 150.00000000 212.00000000
4451 50 78 2401.00000000 2551.00000000 1833.00000000 2046.00000000 150.00000000 213.00000000
4452 59 54 1086.00000000 1236.00000000 694.00000000 906.00000000 150.00000000 212.00000000
4453 44 108 2496.00000000 2646.00000000 2132.00000000 2344.00000000 150.00000000 212.00000000
4454 93 84 3217.00000000 3524.00000000 2865.00000000 3212.00000000 307.00000000 347.00000000
4455 65 125 3103.00000000 3253.00000000 2279.00000000 2491.00000000 150.00000000 212.00000000
4456 62 84 2290.00000000 2440.00000000 1690.00000000 1902.00000000 150.00000000 212.00000000
4457 39 83 2156.00000000 2306.00000000 2028.00000000 2240.00000000 150.00000000 212.00000000
4458 54 93 1331.00000000 1481.00000000 1582.00000000 1795.00000000 150.00000000 213.00000000
4459 90 109 964.00000000 1114.00000000 1223.00000000 1436.00000000 150.00000000 213.00000000
4460 38 48 3442.00000000 3592.00000000 2929.00000000 3141.00000000 150.00000000 212.00000000
4461 42 52 832.00000000 982.00000000 1046.00000000 1258.00000000 150.00000000 212.00000000
4462 45 81 1190.00000000 1340.00000000 980.00000000 1192.00000000 150.00000000 212.00000000
4463 31 109 2060.00000000 2210.00000000 1809.00000000 2021.00000000 150.00000000 212.00000000
4464 40 110 2428.00000000 2578.00000000 2272.00000000 2484.00000000 150.00000000 212.00000000
4465 75 33 561.00000000 711.00000000 823.00000000 1035.00000000 150.00000000 212.00000000
4466 28 107 1438.00000000 1588.00000000 1446.00000000 1658.00000000 150.00000000 212.00000000
4467 23 41 3522.00000000 3672.00000000 2893.00000000 3105.00000000 150.00000000 212.00000000
4468 44 114 2306.00000000 2456.00000000 1907.00000000 2120.00000000 150.00000000 213.00000000
4469 33 63 3278.00000000 3428.00000000 2812.00000000 3025.00000000 150.00000000 213.00000000
4470 43 53 2746.00000000 2896.00000000 1964.00000000 2176.00000000 150.00000000 212.00000000
4471 54 111 2425.00000000 2575.00000000 1794.00000000 2006.00000000 150.00000000 212.00000000
4472 63 58 1535.00000000 1685.00000000 1517.00000000 1729.00000000 150.00000000 212.00000000
4473 31 91 2702.00000000 2852.00000000 2111.00000000 2323.00000000 150.00000000 212.00000000
4474 49 48 584.00000000 734.00000000 626.00000000 838.00000000 150.00000000 212.00000000
4475 24 98 2234.00000000 2384.00000000 1567.00000000 1779.00000000 150.00000000 212.00000000
4476 40 89 947.00000000 1097.00000000 1196.00000000 1408.00000000 150.00000000 212.00000000
4477 27 37 2351.00000000 2501.00000000 2007.00000000 2219.00000000 150.00000000 212.00000000
4478 19 39 1579.00000000 1729.00000000 1629.00000000 1841.00000000 150.00000000 212.00000000
4479 83 282 624.00000000 937.00000000 848.00000000 1448.00000000 313.00000000 600.00000000
4480 36 64 2705.00000000 2855.00000000 2369.00000000 2581.00000000 150.00000000 212.00000000
4481 29 75 3535.00000000 3685.00000000 2799.00000000 3011.00000000 150.00000000 212.00000000
4482 46 72 1484.00000000 1634.00000000 1303.00000000 1515.00000000 150.00000000 212.00000000
4483 28 76 2856.00000000 3006.00000000 2322.00000000 2534.00000000 150.00000000 212.00000000
