event_id nfired_ustrips_inroi nfired_vstrips_inroi roi_ustrip_min roi_ustrip_max roi_vstrip_min roi_vstrip_max roi_u_width roi_v_width
3841 49 100 2400.00000000 2550.00000000 2008.00000000 2220.00000000 150.00000000 212.00000000
3842 51 89 1888.00000000 2038.00000000 1853.00000000 2065.00000000 150.00000000 212.00000000
3843 93 79 919.00000000 1069.00000000 1026.00000000 1238.00000000 150.00000000 212.00000000
3844 72 146 361.00000000 726.00000000 333.00000000 1010.00000000 365.00000000 677.00000000
3845 74 98 1442.00000000 1592.00000000 1504.00000000 1717.00000000 150.00000000 213.00000000
3846 56 61 2213.00000000 2363.00000000 1568.00000000 1780.00000000 150.00000000 212.00000000
3847 57 76 2762.00000000 2912.00000000 2223.00000000 2435.00000000 150.00000000 212.00000000
3848 28 49 3089.00000000 3239.00000000 2786.00000000 2998.00000000 150.00000000 212.00000000
3849 30 89 1662.00000000 1812.00000000 1507.00000000 1719.00000000 150.00000000 212.00000000
3850 40 62 2872.00000000 3022.00000000 2347.00000000 2559.00000000 150.00000000 212.00000000
3851 65 109 2401.00000000 2551.00000000 1634.00000000 1846.00000000 150.00000000 212.00000000
3852 32 107 3212.00000000 3362.00000000 2317.00000000 2530.00000000 150.00000000 213.00000000
3853 44 90 1214.00000000 1364.00000000 814.00000000 1027.00000000 150.00000000 213.00000000
3854 43 95 2255.00000000 2405.00000000 1980.00000000 2192.00000000 150.00000000 212.00000000
3855 69 103 1107.00000000 1257.00000000 1086.00000000 1298.00000000 150.00000000 212.00000000
3856 21 62 674.00000000 824.00000000 784.00000000 996.00000000 150.00000000 212.00000000
3857 54 70 2552.00000000 2702.00000000 2292.00000000 2504.00000000 150.00000000 212.00000000
3858 64 82 1970.00000000 2120.00000000 1957.00000000 2169.00000000 150.00000000 212.00000000
3859 38 91 1300.00000000 1450.00000000 1444.00000000 1656.00000000 150.00000000 212.00000000
3860 72 110 2857.00000000 3007.00000000 2434.00000000 2646.00000000 150.00000000 212.00000000
3861 37 60 2218.00000000 2368.00000000 2098.00000000 2310.00000000 150.00000000 212.00000000
3862 51 114 1519.00000000 1669.00000000 1119.00000000 1331.00000000 150.00000000 212.00000000
3863 57 98 2118.00000000 2268.00000000 1771.00000000 1983.00000000 150.00000000 212.00000000
3864 27 58 2056.00000000 2206.00000000 1731.00000000 1943.00000000 150.00000000 212.00000000
3865 66 83 1406.00000000 1556.00000000 1238.00000000 1450.00000000 150.00000000 212.00000000
3866 30 48 3219.00000000 3369.00000000 2740.00000000 2952.00000000 150.00000000 212.00000000
3867 39 77 1331.00000000 1481.00000000 1169.00000000 1381.00000000 150.00000000 212.00000000
3868 65 43 2708.00000000 2858.00000000 2389.00000000 2601.00000000 150.00000000 212.00000000
3869 111 112 2958.00000000 3231.00000000 2672.00000000 3044.00000000 273.00000000 372.00000000
3870 26 97 1842.00000000 1992.00000000 1839.00000000 2051.00000000 150.00000000 212.00000000
3871 59 59 1830.00000000 1980.00000000 1753.00000000 1965.00000000 150.00000000 212.00000000
3872 68 61 2734.00000000 2884.00000000 2344.00000000 2556.00000000 150.00000000 212.00000000
3873 57 78 2031.00000000 2181.00000000 1896.00000000 2108.00000000 150.00000000 212.00000000
3874 56 97 2072.00000000 2222.00000000 1641.00000000 1853.00000000 150.00000000 212.00000000
3875 29 73 2718.00000000 2868.00000000 2448.00000000 2660.00000000 150.00000000 212.00000000
3876 47 97 3237.00000000 3387.00000000 2670.00000000 2883.00000000 150.00000000 213.00000000
3877 53 58 2186.00000000 2336.00000000 1766.00000000 1979.00000000 150.00000000 213.00000000
3878 55 106 2520.00000000 2670.00000000 1885.00000000 2097.00000000 150.00000000 212.00000000
3879 56 34 3134.00000000 3284.00000000 2801.00000000 3014.00000000 150.00000000 213.00000000
3880 25 128 2003.00000000 2153.00000000 1810.00000000 2022.00000000 150.00000000 212.00000000
3881 61 55 1087.00000000 1237.00000000 1130.00000000 1342.00000000 150.00000000 212.00000000
3882 37 68 2731.00000000 2881.00000000 2479.00000000 2691.00000000 150.00000000 212.00000000
3883 74 95 2768.00000000 2918.00000000 2223.00000000 2435.00000000 150.00000000 212.00000000
3884 25 110 2303.00000000 2453.00000000 1746.00000000 1958.00000000 150.00000000 212.00000000
3885 39 50 2610.00000000 2760.00000000 1846.00000000 2058.00000000 150.00000000 212.00000000
3886 31 74 1747.00000000 1897.00000000 1673.00000000 1885.00000000 150.00000000 212.00000000
3887 49 73 2695.00000000 2845.00000000 2372.00000000 2584.00000000 150.00000000 212.00000000
3888 45 50 1920.00000000 2070.00000000 1715.00000000 1927.00000000 150.00000000 212.00000000
3889 108 80 3481.00000000 3828.00000000 2927.00000000 3260.00000000 347.00000000 333.00000000
3890 60 84 3071.00000000 3221.00000000 2525.00000000 2737.00000000 150.00000000 212.00000000
3891 77 99 1901.00000000 2051.00000000 1706.00000000 1919.00000000 150.00000000 213.00000000
3892 43 116 2672.00000000 2822.00000000 2409.00000000 2621.00000000 150.00000000 212.00000000
3893 30 98 1262.00000000 1412.00000000 950.00000000 1162.00000000 150.00000000 212.00000000
3894 51 137 2564.00000000 2786.00000000 2303.00000000 2722.00000000 222.00000000 419.00000000
3895 69 69 2553.00000000 2703.00000000 1894.00000000 2106.00000000 150.00000000 212.00000000
3896 67 70 2505.00000000 2655.00000000 2189.00000000 2401.00000000 150.00000000 212.00000000
3897 43 81 1535.00000000 1685.00000000 1324.00000000 1536.00000000 150.00000000 212.00000000
3898 39 41 1334.00000000 1484.00000000 1157.00000000 1369.00000000 150.00000000 212.00000000
3899 53 108 552.00000000 909.00000000 220.00000000 919.00000000 357.00000000 699.00000000
3900 24 101 2034.00000000 2184.00000000 2012.00000000 2224.00000000 150.00000000 212.00000000
3901 40 76 874.00000000 1024.00000000 1109.00000000 1321.00000000 150.00000000 212.00000000
3902 39 54 2079.00000000 2229.00000000 1863.00000000 2075.00000000 150.00000000 212.00000000
3903 121 89 1048.00000000 1198.00000000 1302.00000000 1515.00000000 150.00000000 213.00000000
3904 85 106 1107.00000000 1257.00000000 1084.00000000 1296.00000000 150.00000000 212.00000000
3905 59 74 2642.00000000 2792.00000000 2024.00000000 2236.00000000 150.00000000 212.00000000
3906 46 52 2443.00000000 2593.00000000 2260.00000000 2472.00000000 150.00000000 212.00000000
3907 59 61 1973.00000000 2123.00000000 1831.00000000 2043.00000000 150.00000000 212.00000000
3908 49 95 2824.00000000 2974.00000000 2372.00000000 2584.00000000 150.00000000 212.00000000
3909 63 99 2661.00000000 2811.00000000 1952.00000000 2164.00000000 150.00000000 212.00000000
3910 29 107 2286.00000000 2436.00000000 2120.00000000 2332.00000000 150.00000000 212.00000000
3911 73 125 915.00000000 1065.00000000 1111.00000000 1323.00000000 150.00000000 212.00000000
3912 43 97 1397.00000000 1547.00000000 1377.00000000 1589.00000000 150.00000000 212.00000000
3913 34 115 2951.00000000 3101.00000000 2441.00000000 2653.00000000 150.00000000 212.00000000
3914 76 79 1134.00000000 1284.00000000 1373.00000000 1585.00000000 150.00000000 212.00000000
3915 35 52 1353.00000000 1503.00000000 1547.00000000 1759.00000000 150.00000000 212.00000000
3916 64 78 2126.00000000 2276.00000000 1887.00000000 2099.00000000 150.00000000 212.00000000
3917 28 91 2507.00000000 2657.00000000 1987.00000000 2199.00000000 150.00000000 212.00000000
3918 77 122 1918.00000000 2068.00000000 1252.00000000 1465.00000000 150.00000000 213.00000000
3919 42 75 2445.00000000 2595.00000000 1835.00000000 2047.00000000 150.00000000 212.00000000
3920 45 104 1130.00000000 1280.00000000 1266.00000000 1479.00000000 150.00000000 213.00000000
3921 25 78 2788.00000000 2938.00000000 2369.00000000 2581.00000000 150.00000000 212.00000000
3922 49 87 2836.00000000 2986.00000000 2533.00000000 2745.00000000 150.00000000 212.00000000
3923 30 56 1525.00000000 1675.00000000 1400.00000000 1612.00000000 150.00000000 212.00000000
3924 100 91 921.00000000 1071.00000000 898.00000000 1110.00000000 150.00000000 212.00000000
3925 80 112 2600.00000000 2750.00000000 1749.00000000 1961.00000000 150.00000000 212.00000000
3926 29 79 2873.00000000 3023.00000000 2310.00000000 2522.00000000 150.00000000 212.00000000
3927 56 87 2496.00000000 2646.00000000 2058.00000000 2270.00000000 150.00000000 212.00000000
3928 28 53 2075.00000000 2225.00000000 2099.00000000 2311.00000000 150.00000000 212.00000000
3929 48 78 1165.00000000 1315.00000000 1286.00000000 1498.00000000 150.00000000 212.00000000
3930 45 51 2852.00000000 3002.00000000 2614.00000000 2827.00000000 150.00000000 213.00000000
3931 77 53 1102.00000000 1252.00000000 911.00000000 1123.00000000 150.00000000 212.00000000
3932 43 56 2896.00000000 3046.00000000 2569.00000000 2781.00000000 150.00000000 212.00000000
3933 52 99 1614.00000000 1764.00000000 1141.00000000 1353.00000000 150.00000000 212.00000000
3934 100 50 3230.00000000 3380.00000000 2881.00000000 3093.00000000 150.00000000 212.00000000
3935 53 98 2800.00000000 2950.00000000 2173.00000000 2385.00000000 150.00000000 212.00000000
3936 51 94 2574.00000000 2724.00000000 2175.00000000 2387.00000000 150.00000000 212.00000000
3937 56 77 2286.00000000 2436.00000000 1910.00000000 2122.00000000 150.00000000 212.00000000
3938 57 74 2596.00000000 2746.00000000 2341.00000000 2553.00000000 150.00000000 212.00000000
3939 62 86 1860.00000000 2010.00000000 1562.00000000 1775.00000000 150.00000000 213.00000000
3940 48 77 395.00000000 770.00000000 139.00000000 848.00000000 375.00000000 709.00000000
3941 58 78 2656.00000000 2806.00000000 2150.00000000 2362.00000000 150.00000000 212.00000000
3942 34 71 2353.00000000 2503.00000000 2234.00000000 2446.00000000 150.00000000 212.00000000
3943 19 67 2789.00000000 2939.00000000 2570.00000000 2782.00000000 150.00000000 212.00000000
3944 48 114 2337.00000000 2487.00000000 1606.00000000 1819.00000000 150.00000000 213.00000000
3945 65 59 2461.00000000 2611.00000000 2056.00000000 2268.00000000 150.00000000 212.00000000
3946 48 73 3153.00000000 3303.00000000 2608.00000000 2820.00000000 150.00000000 212.00000000
3947 59 100 3187.00000000 3337.00000000 2466.00000000 2678.00000000 150.00000000 212.00000000
3948 64 49 2978.00000000 3128.00000000 2167.00000000 2379.00000000 150.00000000 212.00000000
3949 60 61 1124.00000000 1274.00000000 935.00000000 1147.00000000 150.00000000 212.00000000
3950 69 52 3148.00000000 3298.00000000 2645.00000000 2857.00000000 150.00000000 212.00000000
3951 67 85 2197.00000000 2347.00000000 2070.00000000 2282.00000000 150.00000000 212.00000000
3952 58 69 1897.00000000 2047.00000000 1569.00000000 1781.00000000 150.00000000 212.00000000
3953 40 60 1338.00000000 1488.00000000 955.00000000 1168.00000000 150.00000000 213.00000000
3954 32 81 2434.00000000 2584.00000000 2124.00000000 2337.00000000 150.00000000 213.00000000
3955 24 29 3723.00000000 3873.00000000 3017.00000000 3229.00000000 150.00000000 212.00000000
3956 40 69 2566.00000000 2716.00000000 2023.00000000 2235.00000000 150.00000000 212.00000000
3957 83 89 1670.00000000 1820.00000000 1387.00000000 1599.00000000 150.00000000 212.00000000
3958 55 78 829.00000000 979.00000000 810.00000000 1022.00000000 150.00000000 212.00000000
3959 79 137 2584.00000000 2809.00000000 2364.00000000 2775.00000000 225.00000000 411.00000000
3960 72 67 3085.00000000 3235.00000000 2643.00000000 2855.00000000 150.00000000 212.00000000
3961 65 100 2741.00000000 2891.00000000 2512.00000000 2724.00000000 150.00000000 212.00000000
3962 49 81 2543.00000000 2693.00000000 1829.00000000 2041.00000000 150.00000000 212.00000000
3963 52 70 2767.00000000 2917.00000000 2219.00000000 2431.00000000 150.00000000 212.00000000
3964 22 96 1828.00000000 1978.00000000 1583.00000000 1795.00000000 150.00000000 212.00000000
3965 20 91 3336.00000000 3486.00000000 2330.00000000 2542.00000000 150.00000000 212.00000000
3966 35 74 3412.00000000 3562.00000000 2758.00000000 2970.00000000 150.00000000 212.00000000
3967 81 60 1042.00000000 1192.00000000 1292.00000000 1504.00000000 150.00000000 212.00000000
3968 35 108 3561.00000000 3711.00000000 2815.00000000 3027.00000000 150.00000000 212.00000000
3969 50 78 2401.00000000 2551.00000000 1833.00000000 2046.00000000 150.00000000 213.00000000
3970 59 54 1086.00000000 1236.00000000 694.00000000 906.00000000 150.00000000 212.00000000
3971 44 108 2496.00000000 2646.00000000 2132.00000000 2344.00000000 150.00000000 212.00000000
3972 93 84 3217.00000000 3524.00000000 2865.00000000 3212.00000000 307.00000000 347.00000000
3973 65 125 3103.00000000 3253.00000000 2279.00000000 2491.00000000 150.00000000 212.00000000
3974 62 84 2290.00000000 2440.00000000 1690.00000000 1902.00000000 150.00000000 212.00000000
3975 39 83 2156.00000000 2306.00000000 2028.00000000 2240.00000000 150.00000000 212.00000000
3976 54 93 1331.00000000 1481.00000000 1582.00000000 1795.00000000 150.00000000 213.00000000
3977 90 109 964.00000000 1114.00000000 1223.00000000 1436.00000000 150.00000000 213.00000000
3978 38 48 3442.00000000 3592.00000000 2929.00000000 3141.00000000 150.00000000 212.00000000
3979 42 52 832.00000000 982.00000000 1046.00000000 1258.00000000 150.00000000 212.00000000
3980 45 81 1190.00000000 1340.00000000 980.00000000 1192.00000000 150.00000000 212.00000000
3981 31 109 2060.00000000 2210.00000000 1809.00000000 2021.00000000 150.00000000 212.00000000
3982 40 110 2428.00000000 2578.00000000 2272.00000000 2484.00000000 150.00000000 212.00000000
3983 75 33 561.00000000 711.00000000 823.00000000 1035.00000000 150.00000000 212.00000000
3984 28 107 1438.00000000 1588.00000000 1446.00000000 1658.00000000 150.00000000 212.00000000
3985 23 41 3522.00000000 3672.00000000 2893.00000000 3105.00000000 150.00000000 212.00000000
3986 44 114 2306.00000000 2456.00000000 1907.00000000 2120.00000000 150.00000000 213.00000000
3987 33 63 3278.00000000 3428.00000000 2812.00000000 3025.00000000 150.00000000 213.00000000
3988 43 53 2746.00000000 2896.00000000 1964.00000000 2176.00000000 150.00000000 212.00000000
3989 54 111 2425.00000000 2575.00000000 1794.00000000 2006.00000000 150.00000000 212.00000000
3990 63 58 1535.00000000 1685.00000000 1517.00000000 1729.00000000 150.00000000 212.00000000
3991 31 91 2702.00000000 2852.00000000 2111.00000000 2323.00000000 150.00000000 212.00000000
3992 49 48 584.00000000 734.00000000 626.00000000 838.00000000 150.00000000 212.00000000
3993 24 98 2234.00000000 2384.00000000 1567.00000000 1779.00000000 150.00000000 212.00000000
3994 40 89 947.00000000 1097.00000000 1196.00000000 1408.00000000 150.00000000 212.00000000
3995 27 37 2351.00000000 2501.00000000 2007.00000000 2219.00000000 150.00000000 212.00000000
3996 19 39 1579.00000000 1729.00000000 1629.00000000 1841.00000000 150.00000000 212.00000000
3997 36 64 2705.00000000 2855.00000000 2369.00000000 2581.00000000 150.00000000 212.00000000
3998 29 75 3535.00000000 3685.00000000 2799.00000000 3011.00000000 150.00000000 212.00000000
3999 46 72 1484.00000000 1634.00000000 1303.00000000 1515.00000000 150.00000000 212.00000000
4000 28 76 2856.00000000 3006.00000000 2322.00000000 2534.00000000 150.00000000 212.00000000
4001 45 79 3069.00000000 3219.00000000 2662.00000000 2875.00000000 150.00000000 213.00000000
4002 76 100 2556.00000000 2706.00000000 1890.00000000 2102.00000000 150.00000000 212.00000000
4003 50 67 1639.00000000 1789.00000000 1443.00000000 1655.00000000 150.00000000 212.00000000
4004 54 142 3028.00000000 3178.00000000 2362.00000000 2574.00000000 150.00000000 212.00000000
4005 37 69 2376.00000000 2526.00000000 2266.00000000 2478.00000000 150.00000000 212.00000000
4006 47 95 1142.00000000 1292.00000000 926.00000000 1138.00000000 150.00000000 212.00000000
4007 123 102 997.00000000 1147.00000000 993.00000000 1206.00000000 150.00000000 213.00000000
4008 56 43 1007.00000000 1157.00000000 1121.00000000 1334.00000000 150.00000000 213.00000000
4009 49 44 799.00000000 949.00000000 774.00000000 986.00000000 150.00000000 212.00000000
4010 18 73 787.00000000 937.00000000 649.00000000 861.00000000 150.00000000 212.00000000
4011 23 98 2462.00000000 2612.00000000 2010.00000000 2223.00000000 150.00000000 213.00000000
4012 145 99 444.00000000 819.00000000 89.00000000 807.00000000 375.00000000 718.00000000
4013 39 79 1222.00000000 1372.00000000 1345.00000000 1557.00000000 150.00000000 212.00000000
4014 23 75 3420.00000000 3570.00000000 2771.00000000 2983.00000000 150.00000000 212.00000000
4015 18 52 1794.00000000 1944.00000000 1808.00000000 2020.00000000 150.00000000 212.00000000
4016 34 77 1375.00000000 1525.00000000 1230.00000000 1442.00000000 150.00000000 212.00000000
4017 91 78 2452.00000000 2602.00000000 2317.00000000 2529.00000000 150.00000000 212.00000000
4018 58 114 2964.00000000 3114.00000000 2099.00000000 2311.00000000 150.00000000 212.00000000
4019 65 105 2214.00000000 2364.00000000 1753.00000000 1965.00000000 150.00000000 212.00000000
4020 42 86 2010.00000000 2160.00000000 1876.00000000 2088.00000000 150.00000000 212.00000000
4021 55 93 2012.00000000 2162.00000000 1826.00000000 2038.00000000 150.00000000 212.00000000
4022 57 87 3126.00000000 3276.00000000 2757.00000000 2969.00000000 150.00000000 212.00000000
4023 42 102 1538.00000000 1688.00000000 1062.00000000 1274.00000000 150.00000000 212.00000000
4024 55 94 1766.00000000 1916.00000000 1282.00000000 1494.00000000 150.00000000 212.00000000
4025 75 67 911.00000000 1061.00000000 1220.00000000 1432.00000000 150.00000000 212.00000000
4026 78 117 3271.00000000 3421.00000000 2835.00000000 3047.00000000 150.00000000 212.00000000
4027 70 93 1508.00000000 1658.00000000 1518.00000000 1730.00000000 150.00000000 212.00000000
4028 54 52 3121.00000000 3271.00000000 2736.00000000 2948.00000000 150.00000000 212.00000000
4029 60 68 928.00000000 1078.00000000 946.00000000 1158.00000000 150.00000000 212.00000000
4030 44 55 864.00000000 1014.00000000 846.00000000 1058.00000000 150.00000000 212.00000000
4031 88 105 3638.00000000 3788.00000000 2930.00000000 3143.00000000 150.00000000 213.00000000
4032 57 69 2755.00000000 2905.00000000 2409.00000000 2621.00000000 150.00000000 212.00000000
4033 24 79 3336.00000000 3486.00000000 2867.00000000 3079.00000000 150.00000000 212.00000000
4034 52 155 1501.00000000 1716.00000000 1387.00000000 1923.00000000 215.00000000 536.00000000
4035 34 61 1287.00000000 1437.00000000 993.00000000 1205.00000000 150.00000000 212.00000000
4036 80 82 2406.00000000 2556.00000000 2263.00000000 2476.00000000 150.00000000 213.00000000
4037 25 84 2468.00000000 2618.00000000 2330.00000000 2542.00000000 150.00000000 212.00000000
4038 36 58 3282.00000000 3432.00000000 2473.00000000 2685.00000000 150.00000000 212.00000000
4039 82 61 1665.00000000 1815.00000000 1620.00000000 1832.00000000 150.00000000 212.00000000
4040 9 65 2754.00000000 2904.00000000 2402.00000000 2614.00000000 150.00000000 212.00000000
4041 55 76 3016.00000000 3166.00000000 2680.00000000 2892.00000000 150.00000000 212.00000000
4042 33 57 2052.00000000 2202.00000000 1548.00000000 1760.00000000 150.00000000 212.00000000
4043 31 53 3423.00000000 3573.00000000 2831.00000000 3043.00000000 150.00000000 212.00000000
4044 32 79 2393.00000000 2543.00000000 2064.00000000 2276.00000000 150.00000000 212.00000000
4045 52 83 1544.00000000 1694.00000000 1459.00000000 1671.00000000 150.00000000 212.00000000
4046 42 63 567.00000000 717.00000000 419.00000000 631.00000000 150.00000000 212.00000000
4047 73 89 2249.00000000 2399.00000000 1811.00000000 2024.00000000 150.00000000 213.00000000
4048 35 71 1587.00000000 1737.00000000 1244.00000000 1456.00000000 150.00000000 212.00000000
4049 96 93 3450.00000000 3799.00000000 2732.00000000 3084.00000000 349.00000000 352.00000000
4050 70 95 3085.00000000 3235.00000000 2364.00000000 2577.00000000 150.00000000 213.00000000
4051 42 79 3377.00000000 3527.00000000 2404.00000000 2616.00000000 150.00000000 212.00000000
4052 46 61 1845.00000000 1995.00000000 1851.00000000 2063.00000000 150.00000000 212.00000000
4053 111 89 1022.00000000 1172.00000000 980.00000000 1192.00000000 150.00000000 212.00000000
4054 107 59 970.00000000 1120.00000000 904.00000000 1116.00000000 150.00000000 212.00000000
4055 48 82 703.00000000 853.00000000 810.00000000 1022.00000000 150.00000000 212.00000000
4056 62 91 780.00000000 930.00000000 781.00000000 993.00000000 150.00000000 212.00000000
4057 21 118 2249.00000000 2399.00000000 1601.00000000 1813.00000000 150.00000000 212.00000000
4058 60 66 2069.00000000 2219.00000000 1627.00000000 1839.00000000 150.00000000 212.00000000
4059 46 66 2760.00000000 2910.00000000 2461.00000000 2673.00000000 150.00000000 212.00000000
4060 115 38 1036.00000000 1186.00000000 1239.00000000 1451.00000000 150.00000000 212.00000000
4061 31 126 2108.00000000 2260.00000000 1384.00000000 1919.00000000 152.00000000 535.00000000
4062 78 126 1797.00000000 1947.00000000 1564.00000000 1777.00000000 150.00000000 213.00000000
4063 28 75 3252.00000000 3402.00000000 2837.00000000 3049.00000000 150.00000000 212.00000000
4064 39 79 1634.00000000 1784.00000000 1656.00000000 1868.00000000 150.00000000 212.00000000
4065 45 50 3417.00000000 3567.00000000 2461.00000000 2673.00000000 150.00000000 212.00000000
4066 52 93 1852.00000000 2002.00000000 1650.00000000 1862.00000000 150.00000000 212.00000000
4067 47 64 2478.00000000 2628.00000000 1929.00000000 2141.00000000 150.00000000 212.00000000
4068 47 73 1596.00000000 1746.00000000 1603.00000000 1815.00000000 150.00000000 212.00000000
4069 122 88 997.00000000 1147.00000000 862.00000000 1074.00000000 150.00000000 212.00000000
4070 34 44 1130.00000000 1280.00000000 881.00000000 1093.00000000 150.00000000 212.00000000
4071 59 154 279.00000000 646.00000000 404.00000000 1066.00000000 367.00000000 662.00000000
4072 68 127 370.00000000 731.00000000 383.00000000 1052.00000000 361.00000000 669.00000000
4073 59 46 2837.00000000 2987.00000000 2409.00000000 2621.00000000 150.00000000 212.00000000
4074 40 56 2800.00000000 2950.00000000 2411.00000000 2623.00000000 150.00000000 212.00000000
4075 24 97 2115.00000000 2265.00000000 1857.00000000 2069.00000000 150.00000000 212.00000000
4076 92 99 3024.00000000 3174.00000000 2751.00000000 2964.00000000 150.00000000 213.00000000
4077 28 67 1860.00000000 2010.00000000 1797.00000000 2009.00000000 150.00000000 212.00000000
4078 42 97 3312.00000000 3462.00000000 2753.00000000 2966.00000000 150.00000000 213.00000000
4079 37 54 3432.00000000 3582.00000000 2731.00000000 2944.00000000 150.00000000 213.00000000
4080 18 64 2131.00000000 2281.00000000 2044.00000000 2256.00000000 150.00000000 212.00000000
4081 97 97 957.00000000 1107.00000000 1083.00000000 1295.00000000 150.00000000 212.00000000
4082 31 63 1751.00000000 1901.00000000 1844.00000000 2056.00000000 150.00000000 212.00000000
4083 28 60 2723.00000000 2873.00000000 2315.00000000 2527.00000000 150.00000000 212.00000000
4084 14 50 2058.00000000 2208.00000000 1629.00000000 1841.00000000 150.00000000 212.00000000
4085 68 94 2706.00000000 2856.00000000 2431.00000000 2644.00000000 150.00000000 213.00000000
4086 44 87 2516.00000000 2666.00000000 2312.00000000 2524.00000000 150.00000000 212.00000000
4087 103 91 3285.00000000 3603.00000000 2851.00000000 3198.00000000 318.00000000 347.00000000
4088 49 65 2056.00000000 2206.00000000 1975.00000000 2187.00000000 150.00000000 212.00000000
4089 52 86 1339.00000000 1489.00000000 1426.00000000 1638.00000000 150.00000000 212.00000000
4090 36 47 1577.00000000 1727.00000000 1548.00000000 1760.00000000 150.00000000 212.00000000
4091 48 57 1668.00000000 1818.00000000 1225.00000000 1437.00000000 150.00000000 212.00000000
4092 12 108 1388.00000000 1538.00000000 1181.00000000 1393.00000000 150.00000000 212.00000000
4093 66 42 1117.00000000 1267.00000000 764.00000000 976.00000000 150.00000000 212.00000000
4094 54 108 1727.00000000 1877.00000000 1579.00000000 1791.00000000 150.00000000 212.00000000
4095 36 93 671.00000000 821.00000000 925.00000000 1137.00000000 150.00000000 212.00000000
4096 55 94 2903.00000000 3053.00000000 2475.00000000 2688.00000000 150.00000000 213.00000000
4097 13 40 2669.00000000 2819.00000000 1965.00000000 2177.00000000 150.00000000 212.00000000
4098 50 93 1958.00000000 2108.00000000 1832.00000000 2044.00000000 150.00000000 212.00000000
4099 78 97 1578.00000000 1728.00000000 1666.00000000 1878.00000000 150.00000000 212.00000000
4100 63 139 2424.00000000 2574.00000000 2254.00000000 2466.00000000 150.00000000 212.00000000
4101 27 57 3188.00000000 3338.00000000 2491.00000000 2703.00000000 150.00000000 212.00000000
4102 57 63 2170.00000000 2320.00000000 1885.00000000 2097.00000000 150.00000000 212.00000000
4103 39 82 2707.00000000 2857.00000000 2015.00000000 2227.00000000 150.00000000 212.00000000
4104 31 102 2657.00000000 2807.00000000 2371.00000000 2583.00000000 150.00000000 212.00000000
4105 60 104 2559.00000000 2709.00000000 2293.00000000 2506.00000000 150.00000000 213.00000000
4106 59 82 2970.00000000 3120.00000000 2639.00000000 2851.00000000 150.00000000 212.00000000
4107 44 73 1134.00000000 1284.00000000 687.00000000 899.00000000 150.00000000 212.00000000
4108 143 102 1018.00000000 1168.00000000 1099.00000000 1311.00000000 150.00000000 212.00000000
4109 46 62 3418.00000000 3568.00000000 2956.00000000 3168.00000000 150.00000000 212.00000000
4110 52 51 760.00000000 910.00000000 468.00000000 680.00000000 150.00000000 212.00000000
4111 54 99 2195.00000000 2345.00000000 1574.00000000 1786.00000000 150.00000000 212.00000000
4112 52 100 1199.00000000 1349.00000000 1253.00000000 1465.00000000 150.00000000 212.00000000
4113 58 107 2508.00000000 2658.00000000 1840.00000000 2052.00000000 150.00000000 212.00000000
4114 47 111 2390.00000000 2540.00000000 2133.00000000 2345.00000000 150.00000000 212.00000000
4115 27 114 2924.00000000 3074.00000000 2059.00000000 2271.00000000 150.00000000 212.00000000
4116 51 99 1611.00000000 1761.00000000 1114.00000000 1326.00000000 150.00000000 212.00000000
4117 22 52 2631.00000000 2781.00000000 2379.00000000 2591.00000000 150.00000000 212.00000000
4118 40 107 2196.00000000 2346.00000000 2017.00000000 2229.00000000 150.00000000 212.00000000
4119 42 31 2912.00000000 3062.00000000 2669.00000000 2881.00000000 150.00000000 212.00000000
4120 37 106 2803.00000000 2953.00000000 2575.00000000 2787.00000000 150.00000000 212.00000000
4121 39 48 2051.00000000 2201.00000000 1754.00000000 1966.00000000 150.00000000 212.00000000
4122 57 80 1680.00000000 1830.00000000 1527.00000000 1739.00000000 150.00000000 212.00000000
4123 72 128 1593.00000000 1743.00000000 1428.00000000 1640.00000000 150.00000000 212.00000000
4124 51 32 3356.00000000 3506.00000000 2894.00000000 3106.00000000 150.00000000 212.00000000
4125 80 129 398.00000000 778.00000000 81.00000000 799.00000000 380.00000000 718.00000000
4126 77 74 2966.00000000 3116.00000000 2596.00000000 2808.00000000 150.00000000 212.00000000
4127 82 121 1302.00000000 1452.00000000 1493.00000000 1705.00000000 150.00000000 212.00000000
4128 51 83 2660.00000000 2810.00000000 2260.00000000 2472.00000000 150.00000000 212.00000000
4129 61 98 2303.00000000 2453.00000000 1629.00000000 1841.00000000 150.00000000 212.00000000
4130 64 64 3076.00000000 3226.00000000 2808.00000000 3021.00000000 150.00000000 213.00000000
4131 43 54 2466.00000000 2616.00000000 2236.00000000 2448.00000000 150.00000000 212.00000000
4132 70 84 3418.00000000 3568.00000000 2877.00000000 3090.00000000 150.00000000 213.00000000
4133 16 101 669.00000000 819.00000000 1082.00000000 1294.00000000 150.00000000 212.00000000
4134 13 33 721.00000000 871.00000000 458.00000000 671.00000000 150.00000000 213.00000000
4135 73 75 2371.00000000 2521.00000000 1969.00000000 2181.00000000 150.00000000 212.00000000
4136 30 80 700.00000000 850.00000000 951.00000000 1163.00000000 150.00000000 212.00000000
4137 57 108 3021.00000000 3171.00000000 2114.00000000 2326.00000000 150.00000000 212.00000000
4138 48 71 815.00000000 965.00000000 853.00000000 1066.00000000 150.00000000 213.00000000
